"run","randomSeed","First_Strat","Min_Dmg","Crit_Dmg","T_Health","Crit_Chance","Max_Dmg","CT_Health"
912,-1443011091,"A_RUSH",20,100,100,5,40,200
920,-1442985336,"A_RUSH",20,100,100,15,33,150
928,-1442960787,"A_RUSH",20,100,100,20,40,100
936,-1442935635,"A_RUSH",20,100,100,15,40,200
944,-1442900683,"A_RUSH",20,100,120,5,33,150
952,-1442874539,"A_RUSH",20,100,120,10,40,100
960,-1442849996,"A_RUSH",20,100,120,15,40,200
968,-1442795040,"A_RUSH",20,100,120,15,33,150
976,-1442770095,"A_RUSH",25,60,80,0,40,100
984,-1442744751,"A_RUSH",25,60,80,5,40,200
992,-1442713993,"A_RUSH",25,60,80,15,33,150
1000,-1442688645,"A_RUSH",25,60,80,20,40,100
1008,-1442663088,"A_RUSH",25,60,80,15,40,200
1016,-1442636983,"A_RUSH",25,60,100,5,33,150
1024,-1442612246,"A_RUSH",25,60,100,10,40,100
1032,-1442587492,"A_RUSH",25,60,100,15,40,200
1040,-1442561915,"A_RUSH",25,60,100,15,33,150
1048,-1442536968,"A_RUSH",25,60,120,0,40,100
1056,-1442512017,"A_RUSH",25,60,120,5,40,200
1064,-1442486864,"A_RUSH",25,60,120,15,33,150
1072,-1442462118,"A_RUSH",25,60,120,20,40,100
1080,-1442437170,"A_RUSH",25,60,120,15,40,200
1088,-1442411824,"A_RUSH",25,80,80,5,33,150
1096,-1442385928,"A_RUSH",25,80,80,10,40,100
1104,-1442360978,"A_RUSH",25,80,80,15,40,200
1112,-1442335638,"A_RUSH",25,80,80,15,33,150
1120,-1442304876,"A_RUSH",25,80,100,0,40,100
1128,-1442280335,"A_RUSH",25,80,100,5,40,200
1136,-1442254994,"A_RUSH",25,80,100,15,33,150
1144,-1442230244,"A_RUSH",25,80,100,20,40,100
1152,-1442205098,"A_RUSH",25,80,100,15,40,200
1160,-1442179357,"A_RUSH",25,80,120,5,33,150
1168,-1442153613,"A_RUSH",25,80,120,10,40,100
1176,-1442129067,"A_RUSH",25,80,120,15,40,200
1184,-1442103928,"A_RUSH",25,80,120,15,33,150
1192,-1442078351,"A_RUSH",25,100,80,0,40,100
1200,-1442053607,"A_RUSH",25,100,80,5,40,200
1208,-1442028258,"A_RUSH",25,100,80,15,33,150
1216,-1442002909,"A_RUSH",25,100,80,20,40,100
1224,-1441977957,"A_RUSH",25,100,80,15,40,200
1232,-1441952814,"A_RUSH",25,100,100,5,33,150
1240,-1441927652,"A_RUSH",25,100,100,10,40,100
1248,-1441903319,"A_RUSH",25,100,100,15,40,200
1256,-1441877760,"A_RUSH",25,100,100,15,33,150
1264,-1441853215,"A_RUSH",25,100,120,0,40,100
1272,-1441828255,"A_RUSH",25,100,120,5,40,200
1280,-1441802899,"A_RUSH",25,100,120,15,33,150
1288,-1441778339,"A_RUSH",25,100,120,20,40,100
1296,-1441752404,"A_RUSH",25,100,120,15,40,200
1304,-1441727253,"B_SPLIT",20,60,80,5,33,150
1312,-1441695885,"B_SPLIT",20,60,80,10,40,100
1320,-1441643570,"B_SPLIT",20,60,80,15,40,200
1328,-1441612406,"B_SPLIT",20,60,80,15,33,150
1336,-1441588856,"B_SPLIT",20,60,100,0,40,100
1344,-1441562306,"B_SPLIT",20,60,100,5,40,200
1352,-1441534753,"B_SPLIT",20,60,100,15,33,150
1360,-1441480201,"B_SPLIT",20,60,100,20,40,100
1368,-1441422474,"B_SPLIT",20,60,100,15,40,200
1376,-1441364972,"B_SPLIT",20,60,120,5,33,150
1384,-1441337612,"B_SPLIT",20,60,120,10,40,100
1392,-1441311074,"B_SPLIT",20,60,120,15,40,200
1400,-1441284114,"B_SPLIT",20,60,120,15,33,150
1408,-1441256750,"B_SPLIT",20,80,80,0,40,100
1416,-1441229194,"B_SPLIT",20,80,80,5,40,200
1424,-1441197837,"B_SPLIT",20,80,80,15,33,150
1432,-1441183345,"B_SPLIT",20,80,80,20,40,100
1440,-1441156785,"B_SPLIT",20,80,80,15,40,200
1448,-1441143491,"B_SPLIT",20,80,100,5,33,150
1456,-1441113904,"B_SPLIT",20,80,100,10,40,100
1464,-1441087144,"B_SPLIT",20,80,100,15,40,200
1472,-1441059786,"B_SPLIT",20,80,100,15,33,150
1480,-1441032627,"B_SPLIT",20,80,120,0,40,100
1488,-1441006064,"B_SPLIT",20,80,120,5,40,200
1496,-1440969665,"B_SPLIT",20,80,120,15,33,150
1504,-1440942506,"B_SPLIT",20,80,120,20,40,100
1512,-1440914538,"B_SPLIT",20,80,120,15,40,200
1520,-1440889980,"B_SPLIT",20,100,80,5,33,150
1528,-1440863420,"B_SPLIT",20,100,80,10,40,100
1536,-1440836462,"B_SPLIT",20,100,80,15,40,200
1544,-1440813324,"B_SPLIT",20,100,80,15,33,150
1552,-1440780352,"B_SPLIT",20,100,100,0,40,100
1560,-1440753805,"B_SPLIT",20,100,100,5,40,200
1568,-1440723441,"B_SPLIT",20,100,100,15,33,150
1576,-1440671244,"B_SPLIT",20,100,100,20,40,100
1584,-1440624428,"B_SPLIT",20,100,100,15,40,200
1592,-1440576532,"B_SPLIT",20,100,120,5,33,150
1600,-1440548564,"B_SPLIT",20,100,120,10,40,100
1608,-1440522412,"B_SPLIT",20,100,120,15,40,200
1616,-1440495046,"B_SPLIT",20,100,120,15,33,150
1624,-1440468482,"B_SPLIT",25,60,80,0,40,100
1632,-1440440932,"B_SPLIT",25,60,80,5,40,200
1640,-1440426636,"B_SPLIT",25,60,80,15,33,150
1648,-1440408516,"B_SPLIT",25,60,80,20,40,100
1656,-1440384779,"B_SPLIT",25,60,80,15,40,200
1664,-1440353821,"B_SPLIT",25,60,100,5,33,150
1672,-1440326670,"B_SPLIT",25,60,100,10,40,100
1680,-1440299920,"B_SPLIT",25,60,100,15,40,200
1688,-1440268356,"B_SPLIT",25,60,100,15,33,150
1696,-1440241406,"B_SPLIT",25,60,120,0,40,100
1704,-1440214863,"B_SPLIT",25,60,120,5,40,200
1712,-1440174433,"B_SPLIT",25,60,120,15,33,150
1720,-1440147882,"B_SPLIT",25,60,120,20,40,100
1728,-1440121118,"B_SPLIT",25,60,120,15,40,200
1736,-1440068554,"B_SPLIT",25,80,80,5,33,150
1744,-1440035380,"B_SPLIT",25,80,80,10,40,100
1752,-1440008826,"B_SPLIT",25,80,80,15,40,200
1760,-1439959007,"B_SPLIT",25,80,80,15,33,150
1768,-1439931844,"B_SPLIT",25,80,100,0,40,100
1776,-1439905088,"B_SPLIT",25,80,100,5,40,200
1784,-1439882559,"B_SPLIT",25,80,100,15,33,150
1792,-1439849574,"B_SPLIT",25,80,100,20,40,100
1800,-1439823023,"B_SPLIT",25,80,100,15,40,200
1808,-1439791872,"B_SPLIT",25,80,120,5,33,150
1816,-1439765116,"B_SPLIT",25,80,120,10,40,100
1824,-1439738569,"B_SPLIT",25,80,120,15,40,200
1832,-1439707188,"B_SPLIT",25,80,120,15,33,150
1840,-1439680031,"B_SPLIT",25,100,80,0,40,100
1848,-1439662305,"B_SPLIT",25,100,80,5,40,200
1856,-1439629115,"B_SPLIT",25,100,80,15,33,150
1864,-1439571515,"B_SPLIT",25,100,80,20,40,100
1872,-1439547775,"B_SPLIT",25,100,80,15,40,200
1880,-1439534281,"B_SPLIT",25,100,100,5,33,150
1888,-1439507738,"B_SPLIT",25,100,100,10,40,100
1896,-1439481394,"B_SPLIT",25,100,100,15,40,200
1904,-1439454016,"B_SPLIT",25,100,100,15,33,150
1912,-1439427861,"B_SPLIT",25,100,120,0,40,100
1920,-1439401309,"B_SPLIT",25,100,120,5,40,200
1928,-1439374363,"B_SPLIT",25,100,120,15,33,150
1936,-1439347812,"B_SPLIT",25,100,120,20,40,100
1944,-1439320861,"B_SPLIT",25,100,120,15,40,200
1952,-1439299120,"B_RUSH",20,60,80,5,33,150
1960,-1439272369,"B_RUSH",20,60,80,10,40,100
1968,-1439246219,"B_RUSH",20,60,80,15,40,200
1976,-1439220065,"B_RUSH",20,60,80,15,33,150
1984,-1439193110,"B_RUSH",20,60,100,0,40,100
1992,-1439166961,"B_RUSH",20,60,100,5,40,200
2000,-1439137194,"B_RUSH",20,60,100,15,33,150
2008,-1439111249,"B_RUSH",20,60,100,20,40,100
2016,-1439085302,"B_RUSH",20,60,100,15,40,200
2024,-1439055750,"B_RUSH",20,60,120,5,33,150
2032,-1439029599,"B_RUSH",20,60,120,10,40,100
2040,-1439000431,"B_RUSH",20,60,120,15,40,200
2048,-1438974082,"B_RUSH",20,60,120,15,33,150
2056,-1438947720,"B_RUSH",20,80,80,0,40,100
2064,-1438921148,"B_RUSH",20,80,80,5,40,200
2072,-1438875103,"B_RUSH",20,80,80,15,33,150
2080,-1438848555,"B_RUSH",20,80,80,20,40,100
2088,-1438797115,"B_RUSH",20,80,80,15,40,200
2096,-1438780806,"B_RUSH",20,80,100,5,33,150
2104,-1438754251,"B_RUSH",20,80,100,10,40,100
2112,-1438728105,"B_RUSH",20,80,100,15,40,200
2120,-1438700942,"B_RUSH",20,80,100,15,33,150
2128,-1438674175,"B_RUSH",20,80,120,0,40,100
2136,-1438648226,"B_RUSH",20,80,120,5,40,200
2144,-1438621862,"B_RUSH",20,80,120,15,33,150
2152,-1438595706,"B_RUSH",20,80,120,20,40,100
2160,-1438569746,"B_RUSH",20,80,120,15,40,200
2168,-1438542598,"B_RUSH",20,100,80,5,33,150
2176,-1438515850,"B_RUSH",20,100,80,10,40,100
2184,-1438481457,"B_RUSH",20,100,80,15,40,200
2192,-1438450305,"B_RUSH",20,100,80,15,33,150
2200,-1438423754,"B_RUSH",20,100,100,0,40,100
2208,-1438397803,"B_RUSH",20,100,100,5,40,200
2216,-1438349023,"B_RUSH",20,100,100,15,33,150
2224,-1438323061,"B_RUSH",20,100,100,20,40,100
2232,-1438297115,"B_RUSH",20,100,100,15,40,200
2240,-1438264352,"B_RUSH",20,100,120,5,33,150
2248,-1438238411,"B_RUSH",20,100,120,10,40,100
2256,-1438212059,"B_RUSH",20,100,120,15,40,200
2264,-1438190533,"B_RUSH",20,100,120,15,33,150
2272,-1438164372,"B_RUSH",25,60,80,0,40,100
2280,-1438138025,"B_RUSH",25,60,80,5,40,200
2288,-1438105860,"B_RUSH",25,60,80,15,33,150
2296,-1438079709,"B_RUSH",25,60,80,20,40,100
2304,-1438054170,"B_RUSH",25,60,80,15,40,200
2312,-1438007748,"B_RUSH",25,60,100,5,33,150
2320,-1437978182,"B_RUSH",25,60,100,10,40,100
2328,-1437952236,"B_RUSH",25,60,100,15,40,200
2336,-1437925463,"B_RUSH",25,60,100,15,33,150
2344,-1437898919,"B_RUSH",25,60,120,0,40,100
2352,-1437872765,"B_RUSH",25,60,120,5,40,200
2360,-1437845826,"B_RUSH",25,60,120,15,33,150
2368,-1437818069,"B_RUSH",25,60,120,20,40,100
2376,-1437792524,"B_RUSH",25,60,120,15,40,200
2384,-1437765773,"B_RUSH",25,80,80,5,33,150
2392,-1437733622,"B_RUSH",25,80,80,10,40,100
2400,-1437707265,"B_RUSH",25,80,80,15,40,200
2408,-1437680910,"B_RUSH",25,80,80,15,33,150
2416,-1437629144,"B_RUSH",25,80,100,0,40,100
2424,-1437603393,"B_RUSH",25,80,100,5,40,200
2432,-1437569622,"B_RUSH",25,80,100,15,33,150
2440,-1437542642,"B_RUSH",25,80,100,20,40,100
2448,-1437516893,"B_RUSH",25,80,100,15,40,200
2456,-1437467024,"B_RUSH",25,80,120,5,33,150
2464,-1437437685,"B_RUSH",25,80,120,10,40,100
2472,-1437411929,"B_RUSH",25,80,120,15,40,200
2480,-1437385381,"B_RUSH",25,80,120,15,33,150
2488,-1437359225,"B_RUSH",25,100,80,0,40,100
2496,-1437333085,"B_RUSH",25,100,80,5,40,200
2504,-1437282016,"B_RUSH",25,100,80,15,33,150
2512,-1437255636,"B_RUSH",25,100,80,20,40,100
2520,-1437229482,"B_RUSH",25,100,80,15,40,200
2528,-1437204195,"B_RUSH",25,100,100,5,33,150
2536,-1437177837,"B_RUSH",25,100,100,10,40,100
2544,-1437151688,"B_RUSH",25,100,100,15,40,200
2552,-1437125133,"B_RUSH",25,100,100,15,33,150
2560,-1437099392,"B_RUSH",25,100,120,0,40,100
2568,-1437073249,"B_RUSH",25,100,120,5,40,200
2576,-1437045899,"B_RUSH",25,100,120,15,33,150
2584,-1437018942,"B_RUSH",25,100,120,20,40,100
2592,-1436992974,"B_RUSH",25,100,120,15,40,200
2600,-1436966070,"A_SPLIT",20,60,80,5,33,150
2608,-1436950773,"A_SPLIT",20,60,80,10,40,100
2616,-1436907099,"A_SPLIT",20,60,80,15,40,200
2624,-1436888579,"A_SPLIT",20,60,80,15,33,150
2632,-1436839820,"A_SPLIT",20,60,100,0,40,100
2640,-1436809069,"A_SPLIT",20,60,100,5,40,200
2648,-1436765157,"A_SPLIT",20,60,100,15,33,150
2656,-1436731182,"A_SPLIT",20,60,100,20,40,100
2664,-1436705820,"A_SPLIT",20,60,100,15,40,200
2672,-1436658932,"A_SPLIT",20,60,120,5,33,150
2680,-1436638404,"A_SPLIT",20,60,120,10,40,100
2688,-1436588604,"A_SPLIT",20,60,120,15,40,200
2696,-1436566871,"A_SPLIT",20,60,120,15,33,150
2704,-1436533288,"A_SPLIT",20,80,80,0,40,100
2712,-1436483332,"A_SPLIT",20,80,80,5,40,200
2720,-1436465208,"A_SPLIT",20,80,80,15,33,150
2728,-1436417856,"A_SPLIT",20,80,80,20,40,100
2736,-1436399952,"A_SPLIT",20,80,80,15,40,200
2744,-1436381637,"A_SPLIT",20,80,100,5,33,150
2752,-1436347650,"A_SPLIT",20,80,100,10,40,100
2760,-1436325111,"A_SPLIT",20,80,100,15,40,200
2768,-1436277794,"A_SPLIT",20,80,100,15,33,150
2776,-1436262488,"A_SPLIT",20,80,120,0,40,100
2784,-1436235943,"A_SPLIT",20,80,120,5,40,200
2792,-1436206577,"A_SPLIT",20,80,120,15,33,150
2800,-1436172578,"A_SPLIT",20,80,120,20,40,100
2808,-1436147831,"A_SPLIT",20,80,120,15,40,200
2816,-1436116669,"A_SPLIT",20,100,80,5,33,150
2824,-1436082480,"A_SPLIT",20,100,80,10,40,100
2832,-1436054321,"A_SPLIT",20,100,80,15,40,200
2840,-1436036419,"A_SPLIT",20,100,80,15,33,150
2848,-1436014886,"A_SPLIT",20,100,100,0,40,100
2856,-1435965310,"A_SPLIT",20,100,100,5,40,200
2864,-1435932148,"A_SPLIT",20,100,100,15,33,150
2872,-1435885168,"A_SPLIT",20,100,100,20,40,100
2880,-1435859591,"A_SPLIT",20,100,100,15,40,200
2888,-1435843679,"A_SPLIT",20,100,120,5,33,150
2896,-1435817730,"A_SPLIT",20,100,120,10,40,100
2904,-1435791581,"A_SPLIT",20,100,120,15,40,200
2912,-1435747442,"A_SPLIT",20,100,120,15,33,150
2920,-1435721686,"A_SPLIT",25,60,80,0,40,100
2928,-1435674922,"A_SPLIT",25,60,80,5,40,200
2936,-1435665051,"A_SPLIT",25,60,80,15,33,150
2944,-1435647538,"A_SPLIT",25,60,80,20,40,100
2952,-1435600656,"A_SPLIT",25,60,80,15,40,200
2960,-1435582951,"A_SPLIT",25,60,100,5,33,150
2968,-1435532990,"A_SPLIT",25,60,100,10,40,100
2976,-1435483552,"A_SPLIT",25,60,100,15,40,200
2984,-1435465430,"A_SPLIT",25,60,100,15,33,150
2992,-1435431849,"A_SPLIT",25,60,120,0,40,100
3000,-1435406500,"A_SPLIT",25,60,120,5,40,200
3008,-1435372535,"A_SPLIT",25,60,120,15,33,150
3016,-1435346773,"A_SPLIT",25,60,120,20,40,100
3024,-1435312786,"A_SPLIT",25,60,120,15,40,200
3032,-1435294672,"A_SPLIT",25,80,80,5,33,150
3040,-1435248071,"A_SPLIT",25,80,80,10,40,100
3048,-1435203549,"A_SPLIT",25,80,80,15,40,200
3056,-1435185616,"A_SPLIT",25,80,80,15,33,150
3064,-1435172722,"A_SPLIT",25,80,100,0,40,100
3072,-1435122910,"A_SPLIT",25,80,100,5,40,200
3080,-1435107799,"A_SPLIT",25,80,100,15,33,150
3088,-1435058099,"A_SPLIT",25,80,100,20,40,100
3096,-1435024510,"A_SPLIT",25,80,100,15,40,200
3104,-1435014229,"A_SPLIT",25,80,120,5,33,150
3112,-1434988865,"A_SPLIT",25,80,120,10,40,100
3120,-1434955676,"A_SPLIT",25,80,120,15,40,200
3128,-1434937174,"A_SPLIT",25,80,120,15,33,150
3136,-1434908014,"A_SPLIT",25,100,80,0,40,100
3144,-1434892724,"A_SPLIT",25,100,80,5,40,200
3152,-1434874209,"A_SPLIT",25,100,80,15,33,150
3160,-1434856698,"A_SPLIT",25,100,80,20,40,100
3168,-1434828117,"A_SPLIT",25,100,80,15,40,200
3176,-1434777980,"A_SPLIT",25,100,100,5,33,150
3184,-1434751428,"A_SPLIT",25,100,100,10,40,100
3192,-1434698548,"A_SPLIT",25,100,100,15,40,200
3200,-1434680243,"A_SPLIT",25,100,100,15,33,150
3208,-1434654487,"A_SPLIT",25,100,120,0,40,100
3216,-1434628749,"A_SPLIT",25,100,120,5,40,200
3224,-1434599787,"A_SPLIT",25,100,120,15,33,150
3232,-1434563281,"A_SPLIT",25,100,120,20,40,100
3240,-1434541148,"A_SPLIT",25,100,120,15,40,200
3248,-1434507372,"A_RUSH",20,60,80,5,33,150
3256,-1434482233,"A_RUSH",20,60,80,10,40,100
3264,-1434457655,"A_RUSH",20,60,80,15,40,200
3272,-1434432297,"A_RUSH",20,60,80,15,33,150
3280,-1434406746,"A_RUSH",20,60,100,0,40,100
3288,-1434381600,"A_RUSH",20,60,100,5,40,200
3296,-1434356259,"A_RUSH",20,60,100,15,33,150
3304,-1434331102,"A_RUSH",20,60,100,20,40,100
3312,-1434305940,"A_RUSH",20,60,100,15,40,200
3320,-1434271544,"A_RUSH",20,60,120,5,33,150
3328,-1434237158,"A_RUSH",20,60,120,10,40,100
3336,-1434212415,"A_RUSH",20,60,120,15,40,200
3344,-1434187068,"A_RUSH",20,60,120,15,33,150
3352,-1434162330,"A_RUSH",20,80,80,0,40,100
3360,-1434137583,"A_RUSH",20,80,80,5,40,200
3368,-1434109460,"A_RUSH",20,80,80,15,33,150
3376,-1434082921,"A_RUSH",20,80,80,20,40,100
3384,-1434058365,"A_RUSH",20,80,80,15,40,200
3392,-1434039841,"A_RUSH",20,80,100,5,33,150
3400,-1434014137,"A_RUSH",20,80,100,10,40,100
3408,-1433989599,"A_RUSH",20,80,100,15,40,200
3416,-1433954993,"A_RUSH",20,80,100,15,33,150
3424,-1433929653,"A_RUSH",20,80,120,0,40,100
3432,-1433904713,"A_RUSH",20,80,120,5,40,200
3440,-1433879369,"A_RUSH",20,80,120,15,33,150
3448,-1433854030,"A_RUSH",20,80,120,20,40,100
3456,-1433829294,"A_RUSH",20,80,120,15,40,200
3464,-1433804152,"A_RUSH",20,100,80,5,33,150
3472,-1433778409,"A_RUSH",20,100,80,10,40,100
3480,-1433753273,"A_RUSH",20,100,80,15,40,200
3488,-1433703908,"A_RUSH",20,100,80,15,33,150
3496,-1433678957,"A_RUSH",20,100,100,0,40,100
3504,-1433654203,"A_RUSH",20,100,100,5,40,200
3512,-1433629447,"A_RUSH",20,100,100,15,33,150
3520,-1433604294,"A_RUSH",20,100,100,20,40,100
3528,-1433579727,"A_RUSH",20,100,100,15,40,200
3536,-1433564225,"A_RUSH",20,100,120,5,33,150
3544,-1433539270,"A_RUSH",20,100,120,10,40,100
3552,-1433514306,"A_RUSH",20,100,120,15,40,200
3560,-1433488753,"A_RUSH",20,100,120,15,33,150
3568,-1433463602,"A_RUSH",25,60,80,0,40,100
3576,-1433438844,"A_RUSH",25,60,80,5,40,200
3584,-1433392168,"A_RUSH",25,60,80,15,33,150
3592,-1433367221,"A_RUSH",25,60,80,20,40,100
3600,-1433342269,"A_RUSH",25,60,80,15,40,200
3608,-1433316725,"A_RUSH",25,60,100,5,33,150
3616,-1433291371,"A_RUSH",25,60,100,10,40,100
3624,-1433266417,"A_RUSH",25,60,100,15,40,200
3632,-1433235865,"A_RUSH",25,60,100,15,33,150
3640,-1433211110,"A_RUSH",25,60,120,0,40,100
3648,-1433186361,"A_RUSH",25,60,120,5,40,200
3656,-1433161011,"A_RUSH",25,60,120,15,33,150
3664,-1433135651,"A_RUSH",25,60,120,20,40,100
3672,-1433111299,"A_RUSH",25,60,120,15,40,200
3680,-1433085745,"A_RUSH",25,80,80,5,33,150
3688,-1433058622,"A_RUSH",25,80,80,10,40,100
3696,-1433033674,"A_RUSH",25,80,80,15,40,200
3704,-1433006154,"A_RUSH",25,80,80,15,33,150
3712,-1432981202,"A_RUSH",25,80,100,0,40,100
3720,-1432956054,"A_RUSH",25,80,100,5,40,200
3728,-1432930908,"A_RUSH",25,80,100,15,33,150
3736,-1432906171,"A_RUSH",25,80,100,20,40,100
3744,-1432881228,"A_RUSH",25,80,100,15,40,200
3752,-1432855286,"A_RUSH",25,80,120,5,33,150
3760,-1432830142,"A_RUSH",25,80,120,10,40,100
3768,-1432805788,"A_RUSH",25,80,120,15,40,200
3776,-1432780226,"A_RUSH",25,80,120,15,33,150
3784,-1432755474,"A_RUSH",25,100,80,0,40,100
3792,-1432731141,"A_RUSH",25,100,80,5,40,200
