"run","Winner"
3792,"DRAW"
3800,"DRAW"
3808,"T"
3816,"DRAW"
3824,"T"
3832,"T"
3840,"CT"
3848,"T"
3856,"T"
3864,"T"
3872,"T"
3880,"T"
3888,"T"
3896,"CT"
3904,"CT"
3912,"CT"
3920,"CT"
3928,"T"
3936,"DRAW"
3944,"T"
3952,"T"
3960,"T"
3968,"T"
3976,"T"
3984,"T"
3992,"T"
4000,"CT"
4008,"CT"
4016,"CT"
4024,"CT"
4032,"CT"
4040,"T"
4048,"T"
4056,"T"
4064,"T"
4072,"T"
4080,"T"
4088,"T"
4096,"T"
4104,"T"
4112,"DRAW"
4120,"DRAW"
4128,"CT"
4136,"CT"
4144,"T"
4152,"CT"
4160,"CT"
4168,"DRAW"
4176,"T"
4184,"T"
4192,"T"
4200,"T"
4208,"T"
4216,"CT"
4224,"CT"
4232,"CT"
4240,"T"
4248,"CT"
4256,"T"
4264,"T"
4272,"T"
4280,"CT"
4288,"T"
4296,"DRAW"
4304,"T"
4312,"T"
4320,"T"
4328,"CT"
4336,"DRAW"
4344,"CT"
4352,"CT"
4360,"T"
4368,"T"
4376,"CT"
4384,"DRAW"
4392,"T"
4400,"T"
4408,"T"
4416,"T"
4424,"T"
4432,"CT"
4440,"CT"
4448,"CT"
4456,"T"
4464,"CT"
4472,"T"
4480,"T"
4488,"CT"
4496,"T"
4504,"T"
4512,"T"
4520,"T"
4528,"T"
4536,"T"
4544,"T"
4552,"T"
4560,"DRAW"
4568,"CT"
4576,"T"
4584,"T"
4592,"T"
4600,"T"
4608,"T"
4616,"T"
4624,"T"
4632,"T"
4640,"T"
4648,"CT"
4656,"CT"
4664,"CT"
4672,"T"
4680,"CT"
4688,"T"
4696,"DRAW"
4704,"T"
4712,"T"
4720,"T"
4728,"T"
4736,"T"
4744,"T"
4752,"T"
4760,"T"
4768,"T"
4776,"CT"
4784,"CT"
4792,"T"
4800,"T"
4808,"T"
4816,"T"
4824,"T"
4832,"T"
4840,"T"
4848,"T"
4856,"T"
4864,"T"
4872,"CT"
4880,"CT"
4888,"T"
4896,"CT"
4904,"T"
4912,"T"
4920,"T"
4928,"T"
4936,"T"
4944,"T"
4952,"T"
4960,"T"
4968,"T"
4976,"CT"
4984,"T"
4992,"DRAW"
5000,"CT"
5008,"T"
5016,"T"
5024,"DRAW"
5032,"T"
5040,"T"
5048,"T"
5056,"T"
5064,"T"
5072,"T"
5080,"T"
5088,"CT"
5096,"DRAW"
5104,"CT"
5112,"CT"
5120,"T"
5128,"T"
5136,"T"
5144,"T"
5152,"T"
5160,"T"
5168,"T"
5176,"T"
5184,"T"
5192,"CT"
5200,"CT"
5208,"CT"
5216,"CT"
5224,"T"
5232,"CT"
5240,"DRAW"
5248,"DRAW"
5256,"CT"
5264,"T"
5272,"T"
5280,"T"
5288,"T"
5296,"CT"
5304,"CT"
5312,"CT"
5320,"CT"
5328,"CT"
5336,"T"
5344,"T"
5352,"CT"
5360,"CT"
5368,"T"
5376,"T"
5384,"DRAW"
5392,"T"
5400,"CT"
5408,"CT"
5416,"CT"
5424,"CT"
5432,"CT"
5440,"T"
5448,"DRAW"
5456,"CT"
5464,"T"
5472,"CT"
5480,"T"
5488,"T"
5496,"CT"
5504,"T"
5512,"CT"
5520,"CT"
5528,"CT"
5536,"CT"
5544,"CT"
5552,"T"
5560,"T"
5568,"CT"
5576,"DRAW"
5584,"T"
5592,"T"
5600,"T"
5608,"T"
5616,"T"
5624,"CT"
5632,"CT"
5640,"CT"
5648,"CT"
5656,"CT"
5664,"DRAW"
5672,"CT"
5680,"CT"
5688,"CT"
5696,"T"
5704,"T"
5712,"CT"
5720,"DRAW"
5728,"CT"
5736,"CT"
5744,"CT"
5752,"CT"
5760,"CT"
5768,"CT"
5776,"DRAW"
5784,"T"
5792,"CT"
5800,"T"
5808,"T"
5816,"DRAW"
5824,"DRAW"
5832,"T"
5840,"CT"
5848,"DRAW"
5856,"CT"
5864,"T"
5872,"T"
5880,"T"
5888,"T"
5896,"DRAW"
5904,"T"
5912,"T"
5920,"T"
5928,"T"
5936,"T"
5944,"DRAW"
5952,"CT"
5960,"T"
5968,"T"
5976,"CT"
5984,"T"
5992,"T"
6000,"T"
6008,"T"
6016,"T"
6024,"T"
6032,"T"
6040,"T"
6048,"T"
6056,"CT"
6064,"T"
6072,"CT"
6080,"DRAW"
6088,"T"
6096,"T"
6104,"T"
6112,"DRAW"
6120,"T"
6128,"T"
6136,"T"
6144,"T"
6152,"T"
6160,"CT"
6168,"CT"
6176,"DRAW"
6184,"T"
6192,"T"
6200,"T"
6208,"T"
6216,"CT"
6224,"T"
6232,"T"
6240,"T"
6248,"T"
6256,"T"
6264,"T"
6272,"CT"
6280,"CT"
6288,"CT"
6296,"CT"
6304,"T"
6312,"CT"
6320,"T"
6328,"T"
6336,"CT"
6344,"T"
6352,"T"
6360,"T"
6368,"T"
6376,"DRAW"
6384,"DRAW"
6392,"T"
6400,"CT"
6408,"CT"
6416,"T"
6424,"T"
6432,"CT"
6440,"T"
6448,"T"
6456,"T"
6464,"T"
6472,"T"
6480,"T"
6488,"T"
6496,"T"
6504,"CT"
6512,"CT"
6520,"T"
6528,"CT"
6536,"T"
6544,"T"
6552,"T"
6560,"T"
6568,"T"
6576,"T"
6584,"T"
6592,"T"
6600,"CT"
6608,"DRAW"
6616,"DRAW"
6624,"CT"
6632,"T"
6640,"T"
6648,"T"
6656,"CT"
6664,"T"
6672,"T"
6680,"T"
6688,"T"
6696,"T"
6704,"T"
6712,"T"
6720,"CT"
6728,"CT"
6736,"T"
6744,"T"
6752,"CT"
6760,"T"
6768,"CT"
6776,"T"
6784,"T"
6792,"T"
6800,"T"
6808,"DRAW"
6816,"CT"
6824,"CT"
6832,"CT"
6840,"CT"
6848,"T"
6856,"T"
6864,"CT"
6872,"CT"
6880,"T"
6888,"T"
6896,"T"
6904,"T"
6912,"T"
6920,"CT"
6928,"CT"
6936,"CT"
6944,"DRAW"
6952,"T"
6960,"CT"
6968,"T"
6976,"T"
6984,"CT"
6992,"T"
7000,"T"
7008,"DRAW"
7016,"DRAW"
7024,"DRAW"
7032,"CT"
7040,"DRAW"
7048,"CT"
7056,"DRAW"
7064,"T"
7072,"T"
7080,"T"
7088,"T"
7096,"T"
7104,"T"
7112,"T"
7120,"T"
7128,"T"
7136,"T"
7144,"CT"
7152,"CT"
7160,"DRAW"
7168,"T"
7176,"T"
7184,"T"
7192,"T"
7200,"T"
7208,"T"
7216,"T"
7224,"T"
7232,"T"
7240,"CT"
7248,"CT"
7256,"CT"
7264,"CT"
7272,"CT"
7280,"T"
7288,"DRAW"
7296,"T"
7304,"DRAW"
7312,"T"
7320,"T"
7328,"T"
7336,"T"
7344,"T"
7352,"CT"
7360,"T"
7368,"DRAW"
7376,"T"
7384,"T"
7392,"T"
7400,"T"
7408,"T"
7416,"T"
7424,"T"
7432,"T"
7440,"T"
7448,"T"
7456,"CT"
7464,"DRAW"
7472,"DRAW"
7480,"CT"
7488,"CT"
7496,"T"
7504,"T"
7512,"DRAW"
7520,"T"
7528,"T"
7536,"T"
7544,"T"
7552,"T"
7560,"T"
7568,"CT"
7576,"CT"
7584,"CT"
7592,"CT"
7600,"T"
7608,"T"
7616,"T"
7624,"T"
7632,"CT"
7640,"T"
7648,"T"
7656,"T"
7664,"T"
7672,"CT"
7680,"CT"
7688,"CT"
7696,"DRAW"
7704,"CT"
7712,"T"
7720,"T"
7728,"T"
7736,"T"
7744,"T"
7752,"T"
7760,"T"
7768,"T"
7776,"T"
7784,"CT"
7792,"CT"
7800,"CT"
7808,"CT"
7816,"T"
7824,"CT"
7832,"DRAW"
7840,"T"
7848,"CT"
7856,"T"
7864,"T"
7872,"T"
7880,"T"
7888,"CT"
7896,"CT"
7904,"CT"
7912,"CT"
7920,"CT"
7928,"CT"
7936,"T"
7944,"CT"
7952,"CT"
7960,"T"
7968,"T"
7976,"T"
7984,"T"
7992,"DRAW"
8000,"CT"
8008,"CT"
8016,"CT"
8024,"CT"
8032,"T"
8040,"DRAW"
8048,"T"
8056,"T"
8064,"CT"
8072,"T"
8080,"T"
8088,"T"
8096,"T"
8104,"CT"
8112,"CT"
8120,"CT"
8128,"CT"
8136,"CT"
8144,"CT"
8152,"T"
8160,"CT"
8168,"CT"
8176,"T"
8184,"T"
8192,"T"
8200,"T"
8208,"T"
8216,"CT"
8224,"CT"
8232,"CT"
8240,"CT"
8248,"T"
8256,"CT"
8264,"CT"
8272,"T"
8280,"CT"
8288,"T"
8296,"T"
8304,"T"
8312,"T"
8320,"CT"
8328,"CT"
8336,"CT"
8344,"CT"
8352,"CT"
8360,"CT"
8368,"CT"
8376,"CT"
8384,"CT"
8392,"T"
8400,"CT"
8408,"T"
8416,"T"
8424,"T"
8432,"CT"
8440,"T"
8448,"CT"
8456,"DRAW"
8464,"T"
8472,"T"
8480,"T"
8488,"DRAW"
8496,"CT"
8504,"T"
8512,"T"
8520,"T"
8528,"T"
8536,"DRAW"
8544,"CT"
8552,"T"
8560,"T"
8568,"CT"
8576,"T"
8584,"T"
8592,"T"
8600,"T"
8608,"T"
8616,"T"
8624,"T"
8632,"T"
8640,"T"
8648,"T"
8656,"T"
8664,"DRAW"
8672,"DRAW"
8680,"T"
8688,"DRAW"
8696,"T"
8704,"T"
8712,"T"
8720,"T"
8728,"T"
8736,"T"
8744,"T"
8752,"CT"
8760,"DRAW"
8768,"CT"
8776,"DRAW"
8784,"CT"
8792,"T"
8800,"T"
8808,"T"
8816,"T"
8824,"T"
8832,"T"
8840,"T"
8848,"T"
8856,"T"
8864,"DRAW"
8872,"CT"
8880,"CT"
8888,"CT"
8896,"DRAW"
8904,"T"
8912,"T"
8920,"T"
8928,"T"
8936,"T"
8944,"T"
8952,"T"
8960,"T"
8968,"T"
8976,"CT"
8984,"CT"
8992,"T"
9000,"CT"
9008,"T"
9016,"T"
9024,"T"
9032,"T"
9040,"T"
9048,"T"
9056,"T"
9064,"T"
9072,"T"
9080,"DRAW"
9088,"CT"
9096,"CT"
9104,"CT"
9112,"T"
9120,"T"
9128,"T"
9136,"T"
9144,"T"
9152,"T"
9160,"T"
9168,"T"
9176,"T"
9184,"T"
9192,"CT"
9200,"CT"
9208,"DRAW"
9216,"CT"
9224,"T"
9232,"T"
9240,"CT"
9248,"T"
9256,"T"
9264,"T"
9272,"T"
9280,"T"
9288,"T"
9296,"CT"
9304,"T"
9312,"DRAW"
9320,"T"
9328,"T"
9336,"CT"
9344,"T"
9352,"T"
9360,"CT"
9368,"T"
9376,"DRAW"
9384,"T"
9392,"T"
9400,"CT"
9408,"CT"
9416,"CT"
9424,"T"
9432,"CT"
9440,"T"
9448,"T"
9456,"CT"
9464,"DRAW"
9472,"T"
9480,"DRAW"
9488,"T"
9496,"T"
9504,"CT"
9512,"CT"
9520,"T"
9528,"CT"
9536,"CT"
9544,"T"
9552,"T"
9560,"T"
9568,"T"
9576,"CT"
9584,"T"
9592,"T"
9600,"T"
9608,"T"
9616,"CT"
9624,"CT"
9632,"CT"
9640,"DRAW"
9648,"CT"
9656,"T"
9664,"T"
9672,"T"
9680,"T"
9688,"T"
9696,"T"
9704,"T"
9712,"T"
9720,"T"
9728,"CT"
9736,"T"
9744,"CT"
9752,"DRAW"
9760,"T"
9768,"T"
9776,"T"
9784,"T"
9792,"CT"
9800,"T"
9808,"T"
9816,"T"
9824,"T"
9832,"CT"
9840,"CT"
9848,"CT"
9856,"T"
9864,"CT"
9872,"T"
9880,"T"
9888,"T"
9896,"T"
9904,"T"
9912,"T"
9920,"T"
9928,"T"
9936,"T"
9944,"CT"
9952,"T"
9960,"T"
9968,"T"
9976,"T"
9984,"T"
9992,"T"
10000,"T"
10008,"T"
10016,"T"
10024,"T"
10032,"T"
10040,"T"
10048,"DRAW"
10056,"CT"
10064,"CT"
10072,"T"
10080,"CT"
10088,"T"
10096,"T"
10104,"T"
10112,"T"
10120,"T"
10128,"T"
10136,"T"
10144,"T"
10152,"T"
10160,"DRAW"
10168,"DRAW"
10176,"CT"
10184,"CT"
10192,"T"
10200,"T"
10208,"T"
10216,"T"
10224,"T"
10232,"T"
10240,"T"
10248,"T"
10256,"T"
10264,"CT"
10272,"CT"
10280,"DRAW"
10288,"T"
10296,"DRAW"
10304,"T"
10312,"T"
10320,"T"
10328,"CT"
10336,"T"
10344,"T"
10352,"T"
10360,"T"
10368,"T"
7,"CT"
15,"CT"
23,"CT"
31,"CT"
39,"CT"
47,"DRAW"
55,"T"
63,"DRAW"
71,"CT"
79,"T"
87,"DRAW"
95,"DRAW"
103,"T"
111,"CT"
119,"CT"
127,"DRAW"
135,"CT"
143,"CT"
151,"T"
159,"T"
167,"CT"
175,"T"
183,"DRAW"
191,"T"
199,"T"
207,"T"
215,"T"
223,"CT"
231,"CT"
239,"CT"
247,"T"
255,"DRAW"
263,"DRAW"
271,"DRAW"
279,"CT"
287,"CT"
295,"T"
303,"CT"
311,"T"
319,"T"
327,"CT"
335,"CT"
343,"CT"
351,"CT"
359,"CT"
367,"DRAW"
375,"DRAW"
383,"CT"
391,"T"
399,"DRAW"
407,"T"
415,"T"
423,"T"
431,"CT"
439,"CT"
447,"CT"
455,"CT"
463,"CT"
471,"CT"
479,"CT"
487,"T"
495,"CT"
503,"DRAW"
511,"T"
519,"T"
527,"T"
535,"T"
543,"CT"
551,"CT"
559,"CT"
567,"CT"
575,"CT"
583,"T"
591,"CT"
599,"CT"
607,"T"
615,"T"
623,"T"
631,"T"
639,"T"
647,"CT"
655,"T"
663,"CT"
671,"T"
679,"T"
687,"T"
695,"T"
703,"T"
711,"T"
719,"T"
727,"T"
735,"T"
743,"T"
751,"T"
759,"DRAW"
767,"T"
775,"T"
783,"CT"
791,"CT"
799,"T"
807,"T"
815,"T"
823,"DRAW"
831,"T"
839,"T"
847,"T"
855,"T"
863,"T"
871,"DRAW"
879,"CT"
887,"T"
895,"T"
903,"T"
911,"T"
919,"T"
927,"T"
935,"T"
943,"T"
951,"T"
959,"T"
967,"T"
975,"T"
983,"CT"
991,"CT"
999,"CT"
1007,"CT"
1015,"T"
1023,"T"
1031,"T"
1039,"T"
1047,"T"
1055,"T"
1063,"T"
1071,"T"
1079,"T"
1087,"DRAW"
1095,"CT"
1103,"CT"
1111,"T"
1119,"T"
1127,"T"
1135,"T"
1143,"DRAW"
1151,"T"
1159,"T"
1167,"T"
1175,"DRAW"
1183,"T"
1191,"CT"
1199,"T"
1207,"T"
1215,"CT"
1223,"T"
1231,"T"
1239,"T"
1247,"T"
1255,"T"
1263,"T"
1271,"DRAW"
1279,"T"
1287,"T"
1295,"T"
1303,"DRAW"
1311,"CT"
1319,"CT"
1327,"T"
1335,"T"
1343,"T"
1351,"T"
1359,"T"
1367,"T"
1375,"T"
1383,"T"
1391,"T"
1399,"T"
1407,"CT"
1415,"DRAW"
1423,"T"
1431,"CT"
1439,"CT"
1447,"T"
1455,"T"
1463,"T"
1471,"T"
1479,"T"
1487,"T"
1495,"T"
1503,"T"
1511,"T"
1519,"T"
1527,"CT"
1535,"DRAW"
1543,"T"
1551,"T"
1559,"T"
1567,"T"
1575,"CT"
1583,"T"
1591,"T"
1599,"T"
1607,"T"
1615,"T"
1623,"CT"
1631,"DRAW"
1639,"CT"
1647,"DRAW"
1655,"CT"
1663,"T"
1671,"T"
1679,"CT"
1687,"T"
1695,"T"
1703,"T"
1711,"T"
1719,"T"
1727,"T"
1735,"CT"
1743,"CT"
1751,"CT"
1759,"T"
1767,"T"
1775,"T"
1783,"T"
1791,"T"
1799,"CT"
1807,"T"
1815,"T"
1823,"T"
1831,"T"
1839,"CT"
1847,"DRAW"
1855,"DRAW"
1863,"CT"
1871,"CT"
1879,"T"
1887,"T"
1895,"T"
1903,"T"
1911,"T"
1919,"T"
1927,"T"
1935,"T"
1943,"DRAW"
1951,"T"
1959,"T"
1967,"CT"
1975,"T"
1983,"T"
1991,"T"
1999,"T"
2007,"T"
2015,"T"
2023,"T"
2031,"T"
2039,"T"
2047,"T"
2055,"DRAW"
2063,"CT"
2071,"T"
2079,"CT"
2087,"CT"
2095,"T"
2103,"DRAW"
2111,"T"
2119,"DRAW"
2127,"T"
2135,"T"
2143,"T"
2151,"T"
2159,"T"
2167,"CT"
2175,"CT"
2183,"DRAW"
2191,"T"
2199,"T"
2207,"DRAW"
2215,"T"
2223,"CT"
2231,"T"
2239,"T"
2247,"T"
2255,"T"
2263,"T"
2271,"CT"
2279,"CT"
2287,"T"
2295,"CT"
2303,"DRAW"
2311,"T"
2319,"T"
2327,"T"
2335,"T"
2343,"T"
2351,"T"
2359,"T"
2367,"T"
2375,"T"
2383,"T"
2391,"DRAW"
2399,"DRAW"
2407,"CT"
2415,"T"
2423,"T"
2431,"T"
2439,"T"
2447,"DRAW"
2455,"T"
2463,"T"
2471,"T"
2479,"T"
2487,"CT"
2495,"DRAW"
2503,"CT"
2511,"CT"
2519,"DRAW"
2527,"T"
2535,"T"
2543,"T"
2551,"DRAW"
2559,"T"
2567,"T"
2575,"T"
2583,"T"
2591,"T"
2599,"CT"
2607,"CT"
2615,"CT"
2623,"CT"
2631,"CT"
2639,"DRAW"
2647,"T"
2655,"CT"
2663,"CT"
2671,"T"
2679,"DRAW"
2687,"T"
2695,"T"
2703,"CT"
2711,"CT"
2719,"T"
2727,"CT"
2735,"CT"
2743,"T"
2751,"T"
2759,"CT"
2767,"DRAW"
2775,"T"
2783,"T"
2791,"DRAW"
2799,"CT"
2807,"T"
2815,"T"
2823,"CT"
2831,"CT"
2839,"CT"
2847,"CT"
2855,"CT"
2863,"CT"
2871,"CT"
2879,"CT"
2887,"T"
2895,"T"
2903,"CT"
2911,"T"
2919,"CT"
2927,"CT"
2935,"CT"
2943,"CT"
2951,"CT"
2959,"T"
2967,"CT"
2975,"CT"
2983,"T"
2991,"T"
2999,"T"
3007,"T"
3015,"DRAW"
3023,"T"
3031,"CT"
3039,"CT"
3047,"CT"
3055,"CT"
3063,"CT"
3071,"CT"
3079,"DRAW"
3087,"CT"
3095,"CT"
3103,"T"
3111,"T"
3119,"T"
3127,"T"
3135,"CT"
3143,"CT"
3151,"CT"
3159,"CT"
3167,"CT"
3175,"T"
3183,"DRAW"
3191,"T"
3199,"CT"
3207,"T"
3215,"DRAW"
3223,"T"
3231,"T"
3239,"T"
3247,"T"
3255,"CT"
3263,"T"
3271,"DRAW"
3279,"T"
3287,"T"
3295,"T"
3303,"T"
3311,"T"
3319,"T"
3327,"T"
3335,"T"
3343,"T"
3351,"CT"
3359,"DRAW"
3367,"T"
3375,"T"
3383,"T"
3391,"T"
3399,"T"
3407,"T"
3415,"T"
3423,"T"
3431,"T"
3439,"T"
3447,"T"
3455,"T"
3463,"T"
3471,"CT"
3479,"CT"
3487,"T"
3495,"T"
3503,"T"
3511,"T"
3519,"T"
3527,"T"
3535,"T"
3543,"T"
3551,"T"
3559,"T"
3567,"DRAW"
3575,"DRAW"
3583,"DRAW"
3591,"CT"
3599,"DRAW"
3607,"T"
3615,"T"
3623,"T"
3631,"T"
3639,"T"
3647,"T"
3655,"T"
3663,"T"
3671,"T"
3679,"CT"
3687,"DRAW"
3695,"DRAW"
3703,"DRAW"
3711,"DRAW"
3719,"T"
3727,"T"
3735,"DRAW"
3743,"T"
3751,"T"
3759,"T"
3767,"T"
3775,"T"
3783,"CT"
3791,"DRAW"
3799,"T"
3807,"DRAW"
3815,"DRAW"
3823,"T"
3831,"T"
3839,"T"
3847,"DRAW"
3855,"T"
3863,"T"
3871,"T"
3879,"T"
3887,"T"
3895,"CT"
3903,"CT"
3911,"DRAW"
3919,"T"
3927,"T"
3935,"T"
3943,"T"
3951,"T"
3959,"T"
3967,"T"
3975,"T"
3983,"T"
3991,"T"
3999,"CT"
4007,"CT"
4015,"T"
4023,"DRAW"
4031,"T"
4039,"T"
4047,"T"
4055,"T"
4063,"T"
4071,"T"
4079,"T"
4087,"T"
4095,"T"
4103,"T"
4111,"CT"
4119,"CT"
4127,"DRAW"
4135,"T"
4143,"T"
4151,"DRAW"
4159,"DRAW"
4167,"T"
4175,"T"
4183,"T"
4191,"T"
4199,"T"
4207,"DRAW"
4215,"CT"
4223,"DRAW"
4231,"DRAW"
4239,"CT"
4247,"CT"
4255,"T"
4263,"CT"
4271,"T"
4279,"T"
4287,"T"
4295,"T"
4303,"T"
4311,"T"
4319,"T"
4327,"DRAW"
4335,"CT"
4343,"CT"
4351,"CT"
4359,"T"
4367,"T"
4375,"T"
4383,"T"
4391,"T"
4399,"T"
4407,"T"
4415,"T"
4423,"T"
4431,"CT"
4439,"CT"
4447,"CT"
4455,"CT"
4463,"CT"
4471,"T"
4479,"CT"
4487,"CT"
4495,"DRAW"
4503,"T"
4511,"T"
4519,"T"
4527,"DRAW"
4535,"T"
4543,"DRAW"
4551,"DRAW"
4559,"CT"
