"run","randomSeed","First_Strat","Min_Dmg","Crit_Dmg","T_Health","Crit_Chance","Max_Dmg","CT_Health"
372,-1471788810,"A_SPLIT",20,80,100,15,33,200
376,-1471770503,"A_SPLIT",20,80,100,25,33,100
380,-1471752202,"A_RUSH",20,80,100,0,33,150
384,-1471726644,"A_RUSH",20,80,100,5,33,200
388,-1471701112,"A_RUSH",20,80,100,15,33,100
392,-1471676180,"A_RUSH",20,80,100,20,33,150
396,-1471651639,"A_RUSH",20,80,100,25,33,200
400,-1471626104,"B_SPLIT",20,80,100,5,33,100
404,-1471599554,"B_SPLIT",20,80,100,10,33,150
408,-1471572212,"B_SPLIT",20,80,100,15,33,200
412,-1471544271,"B_SPLIT",20,80,100,25,33,100
416,-1471517935,"B_RUSH",20,80,100,0,33,150
420,-1471490788,"B_RUSH",20,80,100,5,33,200
424,-1471463853,"B_RUSH",20,80,100,15,33,100
428,-1471437515,"B_RUSH",20,80,100,20,33,150
432,-1471411376,"B_RUSH",20,80,100,25,33,200
436,-1470755840,"A_SPLIT",20,80,100,5,33,100
440,-1470733921,"A_SPLIT",20,80,100,10,33,150
444,-1470700362,"A_SPLIT",20,80,100,15,33,200
448,-1470670435,"A_SPLIT",20,80,100,25,33,100
452,-1470631292,"A_RUSH",20,80,100,0,33,150
456,-1470606555,"A_RUSH",20,80,100,5,33,200
460,-1470580814,"A_RUSH",20,80,100,15,33,100
464,-1470556265,"A_RUSH",20,80,100,20,33,150
468,-1470531132,"A_RUSH",20,80,100,25,33,200
472,-1470505793,"B_SPLIT",20,80,100,5,33,100
476,-1470479047,"B_SPLIT",20,80,100,10,33,150
480,-1470451901,"B_SPLIT",20,80,100,15,33,200
484,-1470438420,"B_SPLIT",20,80,100,25,33,100
488,-1470411870,"B_RUSH",20,80,100,0,33,150
492,-1470384515,"B_RUSH",20,80,100,5,33,200
496,-1470357775,"B_RUSH",20,80,100,15,33,100
500,-1470331423,"B_RUSH",20,80,100,20,33,150
504,-1470304888,"B_RUSH",20,80,100,25,33,200
508,-1470278304,"A_SPLIT",20,80,100,5,33,100
512,-1470238693,"A_SPLIT",20,80,100,10,33,150
516,-1470202031,"A_SPLIT",20,80,100,15,33,200
520,-1470163189,"A_SPLIT",20,80,100,25,33,100
524,-1470137845,"A_RUSH",20,80,100,0,33,150
528,-1470112093,"A_RUSH",20,80,100,5,33,200
532,-1470087145,"A_RUSH",20,80,100,15,33,100
536,-1470057003,"A_RUSH",20,80,100,20,33,150
540,-1470032270,"A_RUSH",20,80,100,25,33,200
544,-1470006943,"B_SPLIT",20,80,100,5,33,100
548,-1469980807,"B_SPLIT",20,80,100,10,33,150
552,-1469953445,"B_SPLIT",20,80,100,15,33,200
556,-1469925099,"B_SPLIT",20,80,100,25,33,100
560,-1469898361,"B_RUSH",20,80,100,0,33,150
564,-1469871801,"B_RUSH",20,80,100,5,33,200
568,-1469825020,"B_RUSH",20,80,100,15,33,100
572,-1469799269,"B_RUSH",20,80,100,20,33,150
576,-1469755650,"B_RUSH",20,80,100,25,33,200
580,-1469729511,"A_SPLIT",20,80,100,5,33,100
584,-1469688030,"A_SPLIT",20,80,100,10,33,150
588,-1469669719,"A_SPLIT",20,80,100,15,33,200
592,-1469654422,"A_SPLIT",20,80,100,25,33,100
596,-1469613592,"A_RUSH",20,80,100,0,33,150
600,-1469588254,"A_RUSH",20,80,100,5,33,200
604,-1469563111,"A_RUSH",20,80,100,15,33,100
608,-1469538178,"A_RUSH",20,80,100,20,33,150
612,-1469512982,"A_RUSH",20,80,100,25,33,200
616,-1469482215,"B_SPLIT",20,80,100,5,33,100
620,-1469455277,"B_SPLIT",20,80,100,10,33,150
624,-1469428500,"B_SPLIT",20,80,100,15,33,200
628,-1469396508,"B_SPLIT",20,80,100,25,33,100
632,-1469348395,"B_RUSH",20,80,100,0,33,150
636,-1469322024,"B_RUSH",20,80,100,5,33,200
640,-1469294884,"B_RUSH",20,80,100,15,33,100
644,-1469268130,"B_RUSH",20,80,100,20,33,150
648,-1469222920,"B_RUSH",20,80,100,25,33,200
652,-1469196364,"A_SPLIT",20,80,100,5,33,100
656,-1469153639,"A_SPLIT",20,80,100,10,33,150
660,-1469128102,"A_SPLIT",20,80,100,15,33,200
664,-1469112184,"A_SPLIT",20,80,100,25,33,100
668,-1469093071,"A_RUSH",20,80,100,0,33,150
672,-1469068124,"A_RUSH",20,80,100,5,33,200
676,-1469042779,"A_RUSH",20,80,100,15,33,100
680,-1469009340,"A_RUSH",20,80,100,20,33,150
684,-1468983983,"A_RUSH",20,80,100,25,33,200
688,-1468958989,"B_SPLIT",20,80,100,5,33,100
692,-1468932815,"B_SPLIT",20,80,100,10,33,150
696,-1468899229,"B_SPLIT",20,80,100,15,33,200
700,-1468872284,"B_SPLIT",20,80,100,25,33,100
704,-1468841329,"B_RUSH",20,80,100,0,33,150
708,-1468814987,"B_RUSH",20,80,100,5,33,200
712,-1468788426,"B_RUSH",20,80,100,15,33,100
716,-1468762675,"B_RUSH",20,80,100,20,33,150
720,-1468735730,"B_RUSH",20,80,100,25,33,200
3,-1474285502,"A_SPLIT",20,80,100,0,33,200
7,-1474266704,"A_SPLIT",20,80,100,10,33,100
11,-1474234265,"A_SPLIT",20,80,100,15,33,150
15,-1474204308,"A_SPLIT",20,80,100,20,33,200
19,-1474188605,"A_RUSH",20,80,100,0,33,100
23,-1474163865,"A_RUSH",20,80,100,5,33,150
27,-1474138923,"A_RUSH",20,80,100,10,33,200
31,-1474099995,"A_RUSH",20,80,100,20,33,100
35,-1474075040,"A_RUSH",20,80,100,25,33,150
39,-1474049304,"B_SPLIT",20,80,100,0,33,200
43,-1474021357,"B_SPLIT",20,80,100,10,33,100
47,-1473994602,"B_SPLIT",20,80,100,15,33,150
51,-1473967646,"B_SPLIT",20,80,100,20,33,200
55,-1473935944,"B_RUSH",20,80,100,0,33,100
59,-1473909999,"B_RUSH",20,80,100,5,33,150
63,-1473883839,"B_RUSH",20,80,100,10,33,200
67,-1473857098,"B_RUSH",20,80,100,20,33,100
71,-1473830753,"B_RUSH",20,80,100,25,33,150
75,-1473804207,"A_SPLIT",20,80,100,0,33,200
79,-1473773153,"A_SPLIT",20,80,100,10,33,100
83,-1473742194,"A_SPLIT",20,80,100,15,33,150
87,-1473724093,"A_SPLIT",20,80,100,20,33,200
91,-1473695836,"A_RUSH",20,80,100,0,33,100
95,-1473671104,"A_RUSH",20,80,100,5,33,150
99,-1473645359,"A_RUSH",20,80,100,10,33,200
103,-1473620029,"A_RUSH",20,80,100,20,33,100
107,-1473595490,"A_RUSH",20,80,100,25,33,150
111,-1473570964,"B_SPLIT",20,80,100,0,33,200
115,-1473543010,"B_SPLIT",20,80,100,10,33,100
119,-1473516071,"B_SPLIT",20,80,100,15,33,150
123,-1473489926,"B_SPLIT",20,80,100,20,33,200
127,-1473455040,"B_RUSH",20,80,100,0,33,100
131,-1473428900,"B_RUSH",20,80,100,5,33,150
135,-1473402157,"B_RUSH",20,80,100,10,33,200
139,-1473375415,"B_RUSH",20,80,100,20,33,100
143,-1473349078,"B_RUSH",20,80,100,25,33,150
147,-1473321924,"A_SPLIT",20,80,100,0,33,200
151,-1473303403,"A_SPLIT",20,80,100,10,33,100
155,-1473285506,"A_SPLIT",20,80,100,15,33,150
159,-1473257195,"A_SPLIT",20,80,100,20,33,200
163,-1473241507,"A_RUSH",20,80,100,0,33,100
167,-1473216578,"A_RUSH",20,80,100,5,33,150
171,-1473191646,"A_RUSH",20,80,100,10,33,200
175,-1473166312,"A_RUSH",20,80,100,20,33,100
179,-1473141182,"A_RUSH",20,80,100,25,33,150
183,-1473116393,"B_SPLIT",20,80,100,0,33,200
187,-1473078671,"B_SPLIT",20,80,100,10,33,100
191,-1473051917,"B_SPLIT",20,80,100,15,33,150
195,-1473024164,"B_SPLIT",20,80,100,20,33,200
199,-1472992782,"B_RUSH",20,80,100,0,33,100
203,-1472966242,"B_RUSH",20,80,100,5,33,150
207,-1472939700,"B_RUSH",20,80,100,10,33,200
211,-1472913344,"B_RUSH",20,80,100,20,33,100
215,-1472886997,"B_RUSH",20,80,100,25,33,150
219,-1472861246,"A_SPLIT",20,80,100,0,33,200
223,-1472830112,"A_SPLIT",20,80,100,10,33,100
227,-1472802568,"A_SPLIT",20,80,100,15,33,150
231,-1472772146,"A_SPLIT",20,80,100,20,33,200
235,-1472745801,"A_RUSH",20,80,100,0,33,100
239,-1472720674,"A_RUSH",20,80,100,5,33,150
243,-1472695333,"A_RUSH",20,80,100,10,33,200
247,-1472670203,"A_RUSH",20,80,100,20,33,100
251,-1472644653,"A_RUSH",20,80,100,25,33,150
255,-1472619109,"B_SPLIT",20,80,100,0,33,200
259,-1472591768,"B_SPLIT",20,80,100,10,33,100
263,-1472565223,"B_SPLIT",20,80,100,15,33,150
267,-1472538282,"B_SPLIT",20,80,100,20,33,200
271,-1472500440,"B_RUSH",20,80,100,0,33,100
275,-1472473900,"B_RUSH",20,80,100,5,33,150
279,-1472448157,"B_RUSH",20,80,100,10,33,200
283,-1472422013,"B_RUSH",20,80,100,20,33,100
287,-1472396083,"B_RUSH",20,80,100,25,33,150
291,-1472369327,"A_SPLIT",20,80,100,0,33,200
295,-1472353028,"A_SPLIT",20,80,100,10,33,100
299,-1472328277,"A_SPLIT",20,80,100,15,33,150
303,-1472313199,"A_SPLIT",20,80,100,20,33,200
307,-1472294702,"A_RUSH",20,80,100,0,33,100
311,-1472270168,"A_RUSH",20,80,100,5,33,150
315,-1472244836,"A_RUSH",20,80,100,10,33,200
319,-1472219303,"A_RUSH",20,80,100,20,33,100
323,-1472194767,"A_RUSH",20,80,100,25,33,150
327,-1472169578,"B_SPLIT",20,80,100,0,33,200
331,-1472137485,"B_SPLIT",20,80,100,10,33,100
335,-1472110537,"B_SPLIT",20,80,100,15,33,150
339,-1472083190,"B_SPLIT",20,80,100,20,33,200
343,-1472055847,"B_RUSH",20,80,100,0,33,100
347,-1472029894,"B_RUSH",20,80,100,5,33,150
351,-1472003763,"B_RUSH",20,80,100,10,33,200
355,-1471976797,"B_RUSH",20,80,100,20,33,100
359,-1471950859,"B_RUSH",20,80,100,25,33,150
363,-1471924121,"A_SPLIT",20,80,100,0,33,200
367,-1471906421,"A_SPLIT",20,80,100,10,33,100
371,-1471880451,"A_SPLIT",20,80,100,15,33,150
375,-1471849081,"A_SPLIT",20,80,100,20,33,200
379,-1471831180,"A_RUSH",20,80,100,0,33,100
383,-1471806424,"A_RUSH",20,80,100,5,33,150
387,-1471781292,"A_RUSH",20,80,100,10,33,200
391,-1471755001,"A_RUSH",20,80,100,20,33,100
395,-1471730073,"A_RUSH",20,80,100,25,33,150
399,-1471705119,"B_SPLIT",20,80,100,0,33,200
403,-1471677378,"B_SPLIT",20,80,100,10,33,100
407,-1471644738,"B_SPLIT",20,80,100,15,33,150
411,-1471617395,"B_SPLIT",20,80,100,20,33,200
415,-1471586107,"B_RUSH",20,80,100,0,33,100
419,-1471560177,"B_RUSH",20,80,100,5,33,150
423,-1471534236,"B_RUSH",20,80,100,10,33,200
427,-1471507694,"B_RUSH",20,80,100,20,33,100
431,-1471471338,"B_RUSH",20,80,100,25,33,150
435,-1471444200,"A_SPLIT",20,80,100,0,33,200
439,-1471425494,"A_SPLIT",20,80,100,10,33,100
443,-1470766472,"A_SPLIT",20,80,100,15,33,150
447,-1470730058,"A_SPLIT",20,80,100,20,33,200
451,-1470712356,"A_RUSH",20,80,100,0,33,100
455,-1470686877,"A_RUSH",20,80,100,5,33,150
459,-1470661949,"A_RUSH",20,80,100,10,33,200
463,-1470635994,"A_RUSH",20,80,100,20,33,100
467,-1470611067,"A_RUSH",20,80,100,25,33,150
471,-1470585936,"B_SPLIT",20,80,100,0,33,200
475,-1470558568,"B_SPLIT",20,80,100,10,33,100
479,-1470532426,"B_SPLIT",20,80,100,15,33,150
483,-1470509302,"B_SPLIT",20,80,100,20,33,200
487,-1470488180,"B_RUSH",20,80,100,0,33,100
491,-1470462450,"B_RUSH",20,80,100,5,33,150
495,-1470436117,"B_RUSH",20,80,100,10,33,200
499,-1470409974,"B_RUSH",20,80,100,20,33,100
503,-1470384443,"B_RUSH",20,80,100,25,33,150
507,-1470357901,"A_SPLIT",20,80,100,0,33,200
511,-1470326341,"A_SPLIT",20,80,100,10,33,100
515,-1470288753,"A_SPLIT",20,80,100,15,33,150
519,-1470254427,"A_SPLIT",20,80,100,20,33,200
523,-1470223280,"A_RUSH",20,80,100,0,33,100
527,-1470198348,"A_RUSH",20,80,100,5,33,150
531,-1470173790,"A_RUSH",20,80,100,10,33,200
535,-1470148859,"A_RUSH",20,80,100,20,33,100
539,-1470123721,"A_RUSH",20,80,100,25,33,150
543,-1470099188,"B_SPLIT",20,80,100,0,33,200
547,-1470071839,"B_SPLIT",20,80,100,10,33,100
551,-1470045908,"B_SPLIT",20,80,100,15,33,150
555,-1470018954,"B_SPLIT",20,80,100,20,33,200
559,-1469992408,"B_RUSH",20,80,100,0,33,100
563,-1469966270,"B_RUSH",20,80,100,5,33,150
567,-1469939937,"B_RUSH",20,80,100,10,33,200
571,-1469913792,"B_RUSH",20,80,100,20,33,100
575,-1469888009,"B_RUSH",20,80,100,25,33,150
579,-1469862076,"A_SPLIT",20,80,100,0,33,200
583,-1469843761,"A_SPLIT",20,80,100,10,33,100
587,-1469817804,"A_SPLIT",20,80,100,15,33,150
591,-1469799867,"A_SPLIT",20,80,100,20,33,200
595,-1469786795,"A_RUSH",20,80,100,0,33,100
599,-1469761626,"A_RUSH",20,80,100,5,33,150
603,-1469736275,"A_RUSH",20,80,100,10,33,200
607,-1469705324,"A_RUSH",20,80,100,20,33,100
611,-1469680793,"A_RUSH",20,80,100,25,33,150
615,-1469655637,"B_SPLIT",20,80,100,0,33,200
619,-1469622466,"B_SPLIT",20,80,100,10,33,100
623,-1469595894,"B_SPLIT",20,80,100,15,33,150
627,-1469568705,"B_SPLIT",20,80,100,20,33,200
631,-1469541532,"B_RUSH",20,80,100,0,33,100
635,-1469515372,"B_RUSH",20,80,100,5,33,150
639,-1469487382,"B_RUSH",20,80,100,10,33,200
643,-1469460823,"B_RUSH",20,80,100,20,33,100
647,-1469434479,"B_RUSH",20,80,100,25,33,150
651,-1469407526,"A_SPLIT",20,80,100,0,33,200
655,-1469389015,"A_SPLIT",20,80,100,10,33,100
659,-1469354830,"A_SPLIT",20,80,100,15,33,150
663,-1469336322,"A_SPLIT",20,80,100,20,33,200
667,-1469305154,"A_RUSH",20,80,100,0,33,100
671,-1469280016,"A_RUSH",20,80,100,5,33,150
675,-1469234005,"A_RUSH",20,80,100,10,33,200
679,-1469208670,"A_RUSH",20,80,100,20,33,100
683,-1469182976,"A_RUSH",20,80,100,25,33,150
687,-1469152435,"B_SPLIT",20,80,100,0,33,200
691,-1469124660,"B_SPLIT",20,80,100,10,33,100
695,-1469097846,"B_SPLIT",20,80,100,15,33,150
699,-1469065070,"B_SPLIT",20,80,100,20,33,200
703,-1469038472,"B_RUSH",20,80,100,0,33,100
707,-1469012719,"B_RUSH",20,80,100,5,33,150
711,-1468986128,"B_RUSH",20,80,100,10,33,200
715,-1468954680,"B_RUSH",20,80,100,20,33,100
719,-1468928333,"B_RUSH",20,80,100,25,33,150
2,-1474285326,"A_SPLIT",20,80,100,0,33,150
6,-1474257601,"A_SPLIT",20,80,100,5,33,200
10,-1474241510,"A_SPLIT",20,80,100,15,33,100
14,-1474215568,"A_SPLIT",20,80,100,20,33,150
18,-1474187050,"A_SPLIT",20,80,100,25,33,200
22,-1474171768,"A_RUSH",20,80,100,5,33,100
26,-1474147237,"A_RUSH",20,80,100,10,33,150
30,-1474122095,"A_RUSH",20,80,100,15,33,200
34,-1474096758,"A_RUSH",20,80,100,25,33,100
38,-1474071629,"B_SPLIT",20,80,100,0,33,150
42,-1474035800,"B_SPLIT",20,80,100,5,33,200
46,-1474007834,"B_SPLIT",20,80,100,15,33,100
50,-1473981096,"B_SPLIT",20,80,100,20,33,150
54,-1473952745,"B_SPLIT",20,80,100,25,33,200
58,-1473921429,"B_RUSH",20,80,100,5,33,100
62,-1473894870,"B_RUSH",20,80,100,10,33,150
66,-1473868118,"B_RUSH",20,80,100,15,33,200
70,-1473841982,"B_RUSH",20,80,100,25,33,100
74,-1473815647,"A_SPLIT",20,80,100,0,33,150
78,-1473782291,"A_SPLIT",20,80,100,5,33,200
82,-1473763585,"A_SPLIT",20,80,100,15,33,100
86,-1473738237,"A_SPLIT",20,80,100,20,33,150
90,-1473707133,"A_SPLIT",20,80,100,25,33,200
94,-1473677986,"A_RUSH",20,80,100,5,33,100
98,-1473652657,"A_RUSH",20,80,100,10,33,150
102,-1473627323,"A_RUSH",20,80,100,15,33,200
106,-1473601986,"A_RUSH",20,80,100,25,33,100
110,-1473576840,"B_SPLIT",20,80,100,0,33,150
114,-1473550294,"B_SPLIT",20,80,100,5,33,200
118,-1473519922,"B_SPLIT",20,80,100,15,33,100
122,-1473493587,"B_SPLIT",20,80,100,20,33,150
126,-1473459949,"B_SPLIT",20,80,100,25,33,200
130,-1473445865,"B_RUSH",20,80,100,5,33,100
134,-1473420130,"B_RUSH",20,80,100,10,33,150
138,-1473393584,"B_RUSH",20,80,100,15,33,200
142,-1473362370,"B_RUSH",20,80,100,25,33,100
146,-1473336434,"A_SPLIT",20,80,100,0,33,150
150,-1473310485,"A_SPLIT",20,80,100,5,33,200
154,-1473277660,"A_SPLIT",20,80,100,15,33,100
158,-1473252533,"A_SPLIT",20,80,100,20,33,150
162,-1473226198,"A_SPLIT",20,80,100,25,33,200
166,-1473193178,"A_RUSH",20,80,100,5,33,100
170,-1473168234,"A_RUSH",20,80,100,10,33,150
174,-1473142885,"A_RUSH",20,80,100,15,33,200
178,-1473107926,"A_RUSH",20,80,100,25,33,100
182,-1473083201,"B_SPLIT",20,80,100,0,33,150
186,-1473056046,"B_SPLIT",20,80,100,5,33,200
190,-1473023434,"B_SPLIT",20,80,100,15,33,100
194,-1472994473,"B_SPLIT",20,80,100,20,33,150
198,-1472964914,"B_SPLIT",20,80,100,25,33,200
202,-1472938164,"B_RUSH",20,80,100,5,33,100
206,-1472912209,"B_RUSH",20,80,100,10,33,150
210,-1472885676,"B_RUSH",20,80,100,15,33,200
214,-1472858497,"B_RUSH",20,80,100,25,33,100
218,-1472832158,"A_SPLIT",20,80,100,0,33,150
222,-1472813245,"A_SPLIT",20,80,100,5,33,200
226,-1472794945,"A_SPLIT",20,80,100,15,33,100
230,-1472763543,"A_SPLIT",20,80,100,20,33,150
234,-1472732348,"A_SPLIT",20,80,100,25,33,200
238,-1472716464,"A_RUSH",20,80,100,5,33,100
242,-1472690781,"A_RUSH",20,80,100,10,33,150
246,-1472665450,"A_RUSH",20,80,100,15,33,200
250,-1472640322,"A_RUSH",20,80,100,25,33,100
254,-1472615190,"B_SPLIT",20,80,100,0,33,150
258,-1472587840,"B_SPLIT",20,80,100,5,33,200
262,-1472560497,"B_SPLIT",20,80,100,15,33,100
266,-1472533949,"B_SPLIT",20,80,100,20,33,150
270,-1472506987,"B_SPLIT",20,80,100,25,33,200
274,-1472487475,"B_RUSH",20,80,100,5,33,100
278,-1472461139,"B_RUSH",20,80,100,10,33,150
282,-1472434806,"B_RUSH",20,80,100,15,33,200
286,-1472408268,"B_RUSH",20,80,100,25,33,100
290,-1472382336,"A_SPLIT",20,80,100,0,33,150
294,-1472360615,"A_SPLIT",20,80,100,5,33,200
298,-1472325651,"A_SPLIT",20,80,100,15,33,100
302,-1472306723,"A_SPLIT",20,80,100,20,33,150
306,-1472277962,"A_SPLIT",20,80,100,25,33,200
310,-1472258640,"A_RUSH",20,80,100,5,33,100
314,-1472233903,"A_RUSH",20,80,100,10,33,150
318,-1472208972,"A_RUSH",20,80,100,15,33,200
322,-1472174845,"A_RUSH",20,80,100,25,33,100
326,-1472150302,"B_SPLIT",20,80,100,0,33,150
330,-1472122961,"B_SPLIT",20,80,100,5,33,200
334,-1472103042,"B_SPLIT",20,80,100,15,33,100
338,-1472079709,"B_SPLIT",20,80,100,20,33,150
342,-1472052741,"B_SPLIT",20,80,100,25,33,200
346,-1472014991,"B_RUSH",20,80,100,5,33,100
350,-1471989032,"B_RUSH",20,80,100,10,33,150
354,-1471963096,"B_RUSH",20,80,100,15,33,200
358,-1471936737,"B_RUSH",20,80,100,25,33,100
362,-1471910395,"A_SPLIT",20,80,100,0,33,150
366,-1471876947,"A_SPLIT",20,80,100,5,33,200
370,-1471861045,"A_SPLIT",20,80,100,15,33,100
374,-1471832087,"A_SPLIT",20,80,100,20,33,150
378,-1471816801,"A_SPLIT",20,80,100,25,33,200
382,-1471798286,"A_RUSH",20,80,100,5,33,100
386,-1471773756,"A_RUSH",20,80,100,10,33,150
390,-1471747805,"A_RUSH",20,80,100,15,33,200
394,-1471722478,"A_RUSH",20,80,100,25,33,100
398,-1471696748,"B_SPLIT",20,80,100,0,33,150
402,-1471669607,"B_SPLIT",20,80,100,5,33,200
406,-1471642256,"B_SPLIT",20,80,100,15,33,100
410,-1471614699,"B_SPLIT",20,80,100,20,33,150
414,-1471601215,"B_SPLIT",20,80,100,25,33,200
418,-1471587122,"B_RUSH",20,80,100,5,33,100
422,-1471561181,"B_RUSH",20,80,100,10,33,150
426,-1471534839,"B_RUSH",20,80,100,15,33,200
430,-1471508493,"B_RUSH",20,80,100,25,33,100
434,-1471482350,"A_SPLIT",20,80,100,0,33,150
438,-1471450231,"A_SPLIT",20,80,100,5,33,200
442,-1471419046,"A_SPLIT",20,80,100,15,33,100
446,-1470755133,"A_SPLIT",20,80,100,20,33,150
450,-1470718071,"A_SPLIT",20,80,100,25,33,200
454,-1470699541,"A_RUSH",20,80,100,5,33,100
458,-1470674816,"A_RUSH",20,80,100,10,33,150
462,-1470650074,"A_RUSH",20,80,100,15,33,200
466,-1470624938,"A_RUSH",20,80,100,25,33,100
470,-1470600206,"B_SPLIT",20,80,100,0,33,150
474,-1470574486,"B_SPLIT",20,80,100,5,33,200
478,-1470544332,"B_SPLIT",20,80,100,15,33,100
482,-1470517395,"B_SPLIT",20,80,100,20,33,150
486,-1470503714,"B_SPLIT",20,80,100,25,33,200
490,-1470480181,"B_RUSH",20,80,100,5,33,100
494,-1470454431,"B_RUSH",20,80,100,10,33,150
498,-1470428482,"B_RUSH",20,80,100,15,33,200
502,-1470402342,"B_RUSH",20,80,100,25,33,100
506,-1470375988,"A_SPLIT",20,80,100,0,33,150
