"run","randomSeed","First_Strat","Min_Dmg","Crit_Dmg","T_Health","Crit_Chance","Max_Dmg","CT_Health"
1225,-1301615668,"A_RUSH",25,100,100,0,33,100
1233,-1301590550,"A_RUSH",25,100,100,5,33,200
1241,-1301565394,"A_RUSH",25,100,100,10,40,150
1249,-1301541017,"A_RUSH",25,100,100,20,33,100
1257,-1301515930,"A_RUSH",25,100,100,25,33,200
1265,-1301485124,"A_RUSH",25,100,150,0,40,150
1273,-1301460158,"A_RUSH",25,100,150,10,33,100
1281,-1301435347,"A_RUSH",25,100,150,15,33,200
1289,-1301409787,"A_RUSH",25,100,150,20,40,150
1297,-1301384708,"B_SPLIT",10,60,50,0,33,100
1305,-1301357967,"B_SPLIT",10,60,50,5,33,200
1313,-1301344219,"B_SPLIT",10,60,50,10,40,150
1321,-1301330448,"B_SPLIT",10,60,50,20,33,100
1329,-1301299819,"B_SPLIT",10,60,50,25,33,200
1337,-1301286858,"B_SPLIT",10,60,100,0,40,150
1345,-1301259649,"B_SPLIT",10,60,100,10,33,100
1353,-1301232768,"B_SPLIT",10,60,100,15,33,200
1361,-1301204576,"B_SPLIT",10,60,100,20,40,150
1369,-1301176813,"B_SPLIT",10,60,150,0,33,100
1377,-1301149253,"B_SPLIT",10,60,150,5,33,200
1385,-1301121657,"B_SPLIT",10,60,150,10,40,150
1393,-1301094675,"B_SPLIT",10,60,150,20,33,100
1401,-1301068051,"B_SPLIT",10,60,150,25,33,200
1409,-1301041077,"B_SPLIT",10,80,50,0,40,150
1417,-1301026921,"B_SPLIT",10,80,50,10,33,100
1425,-1300980528,"B_SPLIT",10,80,50,15,33,200
1433,-1300966325,"B_SPLIT",10,80,50,20,40,150
1441,-1300952768,"B_SPLIT",10,80,100,0,33,100
1449,-1300925775,"B_SPLIT",10,80,100,5,33,200
1457,-1300892353,"B_SPLIT",10,80,100,10,40,150
1465,-1300864723,"B_SPLIT",10,80,100,20,33,100
1473,-1300838134,"B_SPLIT",10,80,100,25,33,200
1481,-1300810498,"B_SPLIT",10,80,150,0,40,150
1489,-1300783308,"B_SPLIT",10,80,150,10,33,100
1497,-1300756739,"B_SPLIT",10,80,150,15,33,200
1505,-1300729078,"B_SPLIT",10,80,150,20,40,150
1513,-1300702598,"B_SPLIT",10,100,50,0,33,100
1521,-1300651948,"B_SPLIT",10,100,50,5,33,200
1529,-1300638625,"B_SPLIT",10,100,50,10,40,150
1537,-1300626029,"B_SPLIT",10,100,50,20,33,100
1545,-1300593251,"B_SPLIT",10,100,50,25,33,200
1553,-1300581159,"B_SPLIT",10,100,100,0,40,150
1561,-1300554134,"B_SPLIT",10,100,100,10,33,100
1569,-1300527188,"B_SPLIT",10,100,100,15,33,200
1577,-1300512297,"B_SPLIT",10,100,100,20,40,150
1585,-1300485288,"B_SPLIT",10,100,150,0,33,100
1593,-1300458316,"B_SPLIT",10,100,150,5,33,200
1601,-1300431148,"B_SPLIT",10,100,150,10,40,150
1609,-1300404975,"B_SPLIT",10,100,150,20,33,100
1617,-1300378723,"B_SPLIT",10,100,150,25,33,200
1625,-1300351942,"B_SPLIT",25,60,50,0,40,150
1633,-1300296450,"B_SPLIT",25,60,50,10,33,100
1641,-1300241649,"B_SPLIT",25,60,50,15,33,200
1649,-1300227343,"B_SPLIT",25,60,50,20,40,150
1657,-1300213824,"B_SPLIT",25,60,100,0,33,100
1665,-1300187668,"B_SPLIT",25,60,100,5,33,200
1673,-1300135384,"B_SPLIT",25,60,100,10,40,150
1681,-1300108797,"B_SPLIT",25,60,100,20,33,100
1689,-1300082621,"B_SPLIT",25,60,100,25,33,200
1697,-1300055450,"B_SPLIT",25,60,150,0,40,150
1705,-1300028675,"B_SPLIT",25,60,150,10,33,100
1713,-1300002517,"B_SPLIT",25,60,150,15,33,200
1721,-1299974946,"B_SPLIT",25,60,150,20,40,150
1729,-1299948159,"B_SPLIT",25,80,50,0,33,100
1737,-1299901379,"B_SPLIT",25,80,50,5,33,200
1745,-1299888703,"B_SPLIT",25,80,50,10,40,150
1753,-1299875172,"B_SPLIT",25,80,50,20,33,100
1761,-1299846812,"B_SPLIT",25,80,50,25,33,200
1769,-1299832731,"B_SPLIT",25,80,100,0,40,150
1777,-1299805760,"B_SPLIT",25,80,100,10,33,100
1785,-1299779777,"B_SPLIT",25,80,100,15,33,200
1793,-1299752007,"B_SPLIT",25,80,100,20,40,150
1801,-1299719625,"B_SPLIT",25,80,150,0,33,100
1809,-1299692860,"B_SPLIT",25,80,150,5,33,200
1817,-1299665901,"B_SPLIT",25,80,150,10,40,150
1825,-1299638728,"B_SPLIT",25,80,150,20,33,100
1833,-1299612177,"B_SPLIT",25,80,150,25,33,200
1841,-1299584824,"B_SPLIT",25,100,50,0,40,150
1849,-1299572527,"B_SPLIT",25,100,50,10,33,100
1857,-1299553604,"B_SPLIT",25,100,50,15,33,200
1865,-1299499057,"B_SPLIT",25,100,50,20,40,150
1873,-1299485525,"B_SPLIT",25,100,100,0,33,100
1881,-1299459164,"B_SPLIT",25,100,100,5,33,200
1889,-1299425808,"B_SPLIT",25,100,100,10,40,150
1897,-1299409700,"B_SPLIT",25,100,100,20,33,100
1905,-1299385949,"B_SPLIT",25,100,100,25,33,200
1913,-1299333855,"B_SPLIT",25,100,150,0,40,150
1921,-1299307073,"B_SPLIT",25,100,150,10,33,100
1929,-1299280310,"B_SPLIT",25,100,150,15,33,200
1937,-1299252952,"B_SPLIT",25,100,150,20,40,150
1945,-1299226783,"B_RUSH",10,60,50,0,33,100
1953,-1299194613,"B_RUSH",10,60,50,5,33,200
1961,-1299163452,"B_RUSH",10,60,50,10,40,150
1969,-1299132699,"B_RUSH",10,60,50,20,33,100
1977,-1299104746,"B_RUSH",10,60,50,25,33,200
1985,-1299074206,"B_RUSH",10,60,100,0,40,150
1993,-1299044244,"B_RUSH",10,60,100,10,33,100
2001,-1299018100,"B_RUSH",10,60,100,15,33,200
2009,-1298991333,"B_RUSH",10,60,100,20,40,150
2017,-1298964789,"B_RUSH",10,60,150,0,33,100
2025,-1298938234,"B_RUSH",10,60,150,5,33,200
2033,-1298911478,"B_RUSH",10,60,150,10,40,150
2041,-1298885128,"B_RUSH",10,60,150,20,33,100
2049,-1298859364,"B_RUSH",10,60,150,25,33,200
2057,-1298832598,"B_RUSH",10,80,50,0,40,150
2065,-1298777963,"B_RUSH",10,80,50,10,33,100
2073,-1298746585,"B_RUSH",10,80,50,15,33,200
2081,-1298716434,"B_RUSH",10,80,50,20,40,150
2089,-1298684665,"B_RUSH",10,80,100,0,33,100
2097,-1298658885,"B_RUSH",10,80,100,5,33,200
2105,-1298632321,"B_RUSH",10,80,100,10,40,150
2113,-1298606376,"B_RUSH",10,80,100,20,33,100
2121,-1298580613,"B_RUSH",10,80,100,25,33,200
2129,-1298552586,"B_RUSH",10,80,150,0,40,150
2137,-1298526208,"B_RUSH",10,80,150,10,33,100
2145,-1298499866,"B_RUSH",10,80,150,15,33,200
2153,-1298473512,"B_RUSH",10,80,150,20,40,150
2161,-1298447351,"B_RUSH",10,100,50,0,33,100
2169,-1298416796,"B_RUSH",10,100,50,5,33,200
2177,-1298368200,"B_RUSH",10,100,50,10,40,150
2185,-1298341658,"B_RUSH",10,100,50,20,33,100
2193,-1298315318,"B_RUSH",10,100,50,25,33,200
2201,-1298266913,"B_RUSH",10,100,100,0,40,150
2209,-1298240930,"B_RUSH",10,100,100,10,33,100
2217,-1298214580,"B_RUSH",10,100,100,15,33,200
2225,-1298157001,"B_RUSH",10,100,100,20,40,150
2233,-1298126630,"B_RUSH",10,100,150,0,33,100
2241,-1298100475,"B_RUSH",10,100,150,5,33,200
2249,-1298073698,"B_RUSH",10,100,150,10,40,150
2257,-1298047344,"B_RUSH",10,100,150,20,33,100
2265,-1298021187,"B_RUSH",10,100,150,25,33,200
2273,-1297994812,"B_RUSH",25,60,50,0,40,150
2281,-1297944360,"B_RUSH",25,60,50,10,33,100
2289,-1297922824,"B_RUSH",25,60,50,15,33,200
2297,-1297910555,"B_RUSH",25,60,50,20,40,150
2305,-1297897657,"B_RUSH",25,60,100,0,33,100
2313,-1297871301,"B_RUSH",25,60,100,5,33,200
2321,-1297845326,"B_RUSH",25,60,100,10,40,150
2329,-1297819170,"B_RUSH",25,60,100,20,33,100
2337,-1297793575,"B_RUSH",25,60,100,25,33,200
2345,-1297761187,"B_RUSH",25,60,150,0,40,150
2353,-1297734832,"B_RUSH",25,60,150,10,33,100
2361,-1297708873,"B_RUSH",25,60,150,15,33,200
2369,-1297679316,"B_RUSH",25,60,150,20,40,150
2377,-1297653357,"B_RUSH",25,80,50,0,33,100
2385,-1297622203,"B_RUSH",25,80,50,5,33,200
2393,-1297609521,"B_RUSH",25,80,50,10,40,150
2401,-1297588187,"B_RUSH",25,80,50,20,33,100
2409,-1297561838,"B_RUSH",25,80,50,25,33,200
2417,-1297531689,"B_RUSH",25,80,100,0,40,150
2425,-1297505311,"B_RUSH",25,80,100,10,33,100
2433,-1297478745,"B_RUSH",25,80,100,15,33,200
2441,-1297446176,"B_RUSH",25,80,100,20,40,150
2449,-1297419840,"B_RUSH",25,80,150,0,33,100
2457,-1297393889,"B_RUSH",25,80,150,5,33,200
2465,-1297366938,"B_RUSH",25,80,150,10,40,150
2473,-1297340584,"B_RUSH",25,80,150,20,33,100
2481,-1297314220,"B_RUSH",25,80,150,25,33,200
2489,-1297287863,"B_RUSH",25,100,50,0,40,150
2497,-1297257529,"B_RUSH",25,100,50,10,33,100
2505,-1297226363,"B_RUSH",25,100,50,15,33,200
2513,-1297195589,"B_RUSH",25,100,50,20,40,150
2521,-1297163831,"B_RUSH",25,100,100,0,33,100
2529,-1297138069,"B_RUSH",25,100,100,5,33,200
2537,-1297111897,"B_RUSH",25,100,100,10,40,150
2545,-1297085744,"B_RUSH",25,100,100,20,33,100
2553,-1297059577,"B_RUSH",25,100,100,25,33,200
2561,-1297033026,"B_RUSH",25,100,150,0,40,150
2569,-1297007086,"B_RUSH",25,100,150,10,33,100
2577,-1296981148,"B_RUSH",25,100,150,15,33,200
2585,-1296954414,"B_RUSH",25,100,150,20,40,150
2,-1305802856,"A_SPLIT",10,60,50,0,33,150
10,-1305783356,"A_SPLIT",10,60,50,5,40,100
18,-1305735213,"A_SPLIT",10,60,50,10,40,200
26,-1305717111,"A_SPLIT",10,60,50,20,33,150
34,-1305698978,"A_SPLIT",10,60,50,25,40,100
42,-1305688911,"A_SPLIT",10,60,100,0,40,200
50,-1305667156,"A_SPLIT",10,60,100,10,33,150
58,-1305627345,"A_SPLIT",10,60,100,15,40,100
66,-1305575741,"A_SPLIT",10,60,100,20,40,200
74,-1305523871,"A_SPLIT",10,60,150,0,33,150
82,-1305497894,"A_SPLIT",10,60,150,5,40,100
90,-1305472531,"A_SPLIT",10,60,150,10,40,200
98,-1305443369,"A_SPLIT",10,60,150,20,33,150
106,-1305417025,"A_SPLIT",10,60,150,25,40,100
114,-1305391676,"A_SPLIT",10,80,50,0,40,200
122,-1305373167,"A_SPLIT",10,80,50,10,33,150
130,-1305363699,"A_SPLIT",10,80,50,15,40,100
138,-1305349010,"A_SPLIT",10,80,50,20,40,200
146,-1305339331,"A_SPLIT",10,80,100,0,33,150
154,-1305310383,"A_SPLIT",10,80,100,5,40,100
162,-1305257188,"A_SPLIT",10,80,100,10,40,200
170,-1305208882,"A_SPLIT",10,80,100,20,33,150
178,-1305182927,"A_SPLIT",10,80,100,25,40,100
186,-1305163402,"A_SPLIT",10,80,150,0,40,200
194,-1305140472,"A_SPLIT",10,80,150,10,33,150
202,-1305113928,"A_SPLIT",10,80,150,15,40,100
210,-1305087986,"A_SPLIT",10,80,150,20,40,200
218,-1305043028,"A_SPLIT",10,100,50,0,33,150
226,-1305024509,"A_SPLIT",10,100,50,5,40,100
234,-1305008621,"A_SPLIT",10,100,50,10,40,200
242,-1304990914,"A_SPLIT",10,100,50,20,33,150
250,-1304975602,"A_SPLIT",10,100,50,25,40,100
258,-1304960512,"A_SPLIT",10,100,100,0,40,200
266,-1304947634,"A_SPLIT",10,100,100,10,33,150
274,-1304931942,"A_SPLIT",10,100,100,15,40,100
282,-1304905798,"A_SPLIT",10,100,100,20,40,200
290,-1304857976,"A_SPLIT",10,100,150,0,33,150
298,-1304831237,"A_SPLIT",10,100,150,5,40,100
306,-1304805482,"A_SPLIT",10,100,150,10,40,200
314,-1304783162,"A_SPLIT",10,100,150,20,33,150
322,-1304756821,"A_SPLIT",10,100,150,25,40,100
330,-1304705591,"A_SPLIT",25,60,50,0,40,200
338,-1304687681,"A_SPLIT",25,60,50,10,33,150
346,-1304669167,"A_SPLIT",25,60,50,15,40,100
354,-1304656696,"A_SPLIT",25,60,50,20,40,200
362,-1304646832,"A_SPLIT",25,60,100,0,33,150
370,-1304598592,"A_SPLIT",25,60,100,5,40,100
378,-1304573260,"A_SPLIT",25,60,100,10,40,200
386,-1304525210,"A_SPLIT",25,60,100,20,33,150
394,-1304506295,"A_SPLIT",25,60,100,25,40,100
402,-1304481159,"A_SPLIT",25,60,150,0,40,200
410,-1304454405,"A_SPLIT",25,60,150,10,33,150
418,-1304406260,"A_SPLIT",25,60,150,15,40,100
426,-1304380522,"A_SPLIT",25,60,150,20,40,200
434,-1304349555,"A_SPLIT",25,80,50,0,33,150
442,-1304331658,"A_SPLIT",25,80,50,5,40,100
450,-1304313943,"A_SPLIT",25,80,50,10,40,200
458,-1304304085,"A_SPLIT",25,80,50,20,33,150
466,-1304294430,"A_SPLIT",25,80,50,25,40,100
474,-1304246320,"A_SPLIT",25,80,100,0,40,200
482,-1304228014,"A_SPLIT",25,80,100,10,33,150
490,-1304197256,"A_SPLIT",25,80,100,15,40,100
498,-1304148788,"A_SPLIT",25,80,100,20,40,200
506,-1304133907,"A_SPLIT",25,80,150,0,33,150
514,-1304085805,"A_SPLIT",25,80,150,5,40,100
522,-1304059670,"A_SPLIT",25,80,150,10,40,200
530,-1304033119,"A_SPLIT",25,80,150,20,33,150
538,-1304007769,"A_SPLIT",25,80,150,25,40,100
546,-1303956992,"A_SPLIT",25,100,50,0,40,200
554,-1303947326,"A_SPLIT",25,100,50,10,33,150
562,-1303932844,"A_SPLIT",25,100,50,15,40,100
570,-1303918159,"A_SPLIT",25,100,50,20,40,200
578,-1303905060,"A_SPLIT",25,100,100,0,33,150
586,-1303883539,"A_SPLIT",25,100,100,5,40,100
594,-1303832797,"A_SPLIT",25,100,100,10,40,200
602,-1303811085,"A_SPLIT",25,100,100,20,33,150
610,-1303766051,"A_SPLIT",25,100,100,25,40,100
618,-1303744531,"A_SPLIT",25,100,150,0,40,200
626,-1303696179,"A_SPLIT",25,100,150,10,33,150
634,-1303671051,"A_SPLIT",25,100,150,15,40,100
642,-1303645310,"A_SPLIT",25,100,150,20,40,200
650,-1303619178,"A_RUSH",10,60,50,0,33,150
658,-1303591413,"A_RUSH",10,60,50,5,40,100
666,-1303538893,"A_RUSH",10,60,50,10,40,200
674,-1303507944,"A_RUSH",10,60,50,20,33,150
682,-1303477803,"A_RUSH",10,60,50,25,40,100
690,-1303452466,"A_RUSH",10,60,100,0,40,200
698,-1303420910,"A_RUSH",10,60,100,10,33,150
706,-1303395566,"A_RUSH",10,60,100,15,40,100
714,-1303370036,"A_RUSH",10,60,100,20,40,200
722,-1303338696,"A_RUSH",10,60,150,0,33,150
730,-1303313358,"A_RUSH",10,60,150,5,40,100
738,-1303288211,"A_RUSH",10,60,150,10,40,200
746,-1303262863,"A_RUSH",10,60,150,20,33,150
754,-1303237728,"A_RUSH",10,60,150,25,40,100
762,-1303213393,"A_RUSH",10,80,50,0,40,200
770,-1303188652,"A_RUSH",10,80,50,10,33,150
778,-1303161319,"A_RUSH",10,80,50,15,40,100
786,-1303127393,"A_RUSH",10,80,50,20,40,200
794,-1303079511,"A_RUSH",10,80,100,0,33,150
802,-1303053627,"A_RUSH",10,80,100,5,40,100
810,-1303019224,"A_RUSH",10,80,100,10,40,200
818,-1302994289,"A_RUSH",10,80,100,20,33,150
826,-1302969562,"A_RUSH",10,80,100,25,40,100
834,-1302944608,"A_RUSH",10,80,150,0,40,200
842,-1302919278,"A_RUSH",10,80,150,10,33,150
850,-1302893936,"A_RUSH",10,80,150,15,40,100
858,-1302869608,"A_RUSH",10,80,150,20,40,200
866,-1302834808,"A_RUSH",10,100,50,0,33,150
874,-1302780859,"A_RUSH",10,100,50,5,40,100
882,-1302755526,"A_RUSH",10,100,50,10,40,200
890,-1302741641,"A_RUSH",10,100,50,20,33,150
898,-1302716710,"A_RUSH",10,100,50,25,40,100
906,-1302692172,"A_RUSH",10,100,100,0,40,200
914,-1302666432,"A_RUSH",10,100,100,10,33,150
922,-1302641697,"A_RUSH",10,100,100,15,40,100
930,-1302616560,"A_RUSH",10,100,100,20,40,200
938,-1302591830,"A_RUSH",10,100,150,0,33,150
946,-1302565896,"A_RUSH",10,100,150,5,40,100
954,-1302541355,"A_RUSH",10,100,150,10,40,200
962,-1302515418,"A_RUSH",10,100,150,20,33,150
970,-1302474807,"A_RUSH",10,100,150,25,40,100
978,-1302450082,"A_RUSH",25,60,50,0,40,200
986,-1302422748,"A_RUSH",25,60,50,10,33,150
994,-1302396055,"A_RUSH",25,60,50,15,40,100
1002,-1302368932,"A_RUSH",25,60,50,20,40,200
1010,-1302356055,"A_RUSH",25,60,100,0,33,150
1018,-1302330714,"A_RUSH",25,60,100,5,40,100
1026,-1302305778,"A_RUSH",25,60,100,10,40,200
1034,-1302280650,"A_RUSH",25,60,100,20,33,150
1042,-1302255312,"A_RUSH",25,60,100,25,40,100
1050,-1302230788,"A_RUSH",25,60,150,0,40,200
1058,-1302205858,"A_RUSH",25,60,150,10,33,150
1066,-1302180520,"A_RUSH",25,60,150,15,40,100
1074,-1302156190,"A_RUSH",25,60,150,20,40,200
1082,-1302130861,"A_RUSH",25,80,50,0,33,150
1090,-1302103937,"A_RUSH",25,80,50,5,40,100
1098,-1302078809,"A_RUSH",25,80,50,10,40,200
1106,-1302060712,"A_RUSH",25,80,50,20,33,150
1114,-1302013402,"A_RUSH",25,80,50,25,40,100
1122,-1301988676,"A_RUSH",25,80,100,0,40,200
1130,-1301963145,"A_RUSH",25,80,100,10,33,150
1138,-1301937608,"A_RUSH",25,80,100,15,40,100
1146,-1301912882,"A_RUSH",25,80,100,20,40,200
1154,-1301882540,"A_RUSH",25,80,150,0,33,150
1162,-1301857175,"A_RUSH",25,80,150,5,40,100
1170,-1301797559,"A_RUSH",25,80,150,10,40,200
1178,-1301772173,"A_RUSH",25,80,150,20,33,150
1186,-1301747117,"A_RUSH",25,80,150,25,40,100
1194,-1301722331,"A_RUSH",25,100,50,0,40,200
1202,-1301694787,"A_RUSH",25,100,50,10,33,150
1210,-1301633740,"A_RUSH",25,100,50,15,40,100
1218,-1301575041,"A_RUSH",25,100,50,20,40,200
1226,-1301562311,"A_RUSH",25,100,100,0,33,150
