"run","randomSeed","First_Strat","Min_Dmg","Crit_Dmg","T_Health","Crit_Chance","Max_Dmg","CT_Health"
1984,-1291970051,"B_RUSH",10,60,100,0,40,100
1992,-1291943897,"B_RUSH",10,60,100,5,40,200
2000,-1291917150,"B_RUSH",10,60,100,15,33,150
2008,-1291889995,"B_RUSH",10,60,100,20,40,100
2016,-1291864246,"B_RUSH",10,60,100,25,40,200
2024,-1291837703,"B_RUSH",10,60,150,5,33,150
2032,-1291811754,"B_RUSH",10,60,150,10,40,100
2040,-1291785795,"B_RUSH",10,60,150,15,40,200
2048,-1291759250,"B_RUSH",10,60,150,25,33,150
2056,-1291733488,"B_RUSH",10,80,50,0,40,100
2064,-1291704940,"B_RUSH",10,80,50,5,40,200
2072,-1291689227,"B_RUSH",10,80,50,15,33,150
2080,-1291656049,"B_RUSH",10,80,50,20,40,100
2088,-1291630502,"B_RUSH",10,80,50,25,40,200
2096,-1291576627,"B_RUSH",10,80,100,5,33,150
2104,-1291551334,"B_RUSH",10,80,100,10,40,100
2112,-1291524786,"B_RUSH",10,80,100,15,40,200
2120,-1291498428,"B_RUSH",10,80,100,25,33,150
2128,-1291471672,"B_RUSH",10,80,150,0,40,100
2136,-1291445497,"B_RUSH",10,80,150,5,40,200
2144,-1291418742,"B_RUSH",10,80,150,15,33,150
2152,-1291391982,"B_RUSH",10,80,150,20,40,100
2160,-1291365838,"B_RUSH",10,80,150,25,40,200
2168,-1291339297,"B_RUSH",10,100,50,5,33,150
2176,-1291327011,"B_RUSH",10,100,50,10,40,100
2184,-1291301058,"B_RUSH",10,100,50,15,40,200
2192,-1291274714,"B_RUSH",10,100,50,25,33,150
2200,-1291253378,"B_RUSH",10,100,100,0,40,100
2208,-1291227227,"B_RUSH",10,100,100,5,40,200
2216,-1291199856,"B_RUSH",10,100,100,15,33,150
2224,-1291173296,"B_RUSH",10,100,100,20,40,100
2232,-1291147322,"B_RUSH",10,100,100,25,40,200
2240,-1291120968,"B_RUSH",10,100,150,5,33,150
2248,-1291094598,"B_RUSH",10,100,150,10,40,100
2256,-1291067854,"B_RUSH",10,100,150,15,40,200
2264,-1291040492,"B_RUSH",10,100,150,25,33,150
2272,-1291014332,"B_RUSH",25,60,50,0,40,100
2280,-1290960816,"B_RUSH",25,60,50,5,40,200
2288,-1290930861,"B_RUSH",25,60,50,15,33,150
2296,-1290918982,"B_RUSH",25,60,50,20,40,100
2304,-1290886828,"B_RUSH",25,60,50,25,40,200
2312,-1290874346,"B_RUSH",25,60,100,5,33,150
2320,-1290817508,"B_RUSH",25,60,100,10,40,100
2328,-1290791354,"B_RUSH",25,60,100,15,40,200
2336,-1290764600,"B_RUSH",25,60,100,25,33,150
2344,-1290738254,"B_RUSH",25,60,150,0,40,100
2352,-1290712506,"B_RUSH",25,60,150,5,40,200
2360,-1290687209,"B_RUSH",25,60,150,15,33,150
2368,-1290661061,"B_RUSH",25,60,150,20,40,100
2376,-1290632107,"B_RUSH",25,60,150,25,40,200
2384,-1290605965,"B_RUSH",25,80,50,5,33,150
2392,-1290575412,"B_RUSH",25,80,50,10,40,100
2400,-1290553880,"B_RUSH",25,80,50,15,40,200
2408,-1290541397,"B_RUSH",25,80,50,25,33,150
2416,-1290509634,"B_RUSH",25,80,100,0,40,100
2424,-1290483874,"B_RUSH",25,80,100,5,40,200
2432,-1290457327,"B_RUSH",25,80,100,15,33,150
2440,-1290430770,"B_RUSH",25,80,100,20,40,100
2448,-1290404405,"B_RUSH",25,80,100,25,40,200
2456,-1290372248,"B_RUSH",25,80,150,5,33,150
2464,-1290346099,"B_RUSH",25,80,150,10,40,100
2472,-1290319956,"B_RUSH",25,80,150,15,40,200
2480,-1290293203,"B_RUSH",25,80,150,25,33,150
2488,-1290266761,"B_RUSH",25,100,50,0,40,100
2496,-1290236212,"B_RUSH",25,100,50,5,40,200
2504,-1290206265,"B_RUSH",25,100,50,15,33,150
2512,-1290192976,"B_RUSH",25,100,50,20,40,100
2520,-1290167229,"B_RUSH",25,100,50,25,40,200
2528,-1290155129,"B_RUSH",25,100,100,5,33,150
2536,-1290128375,"B_RUSH",25,100,100,10,40,100
2544,-1290102233,"B_RUSH",25,100,100,15,40,200
2552,-1290089151,"B_RUSH",25,100,100,25,33,150
2560,-1290062794,"B_RUSH",25,100,150,0,40,100
2568,-1290036832,"B_RUSH",25,100,150,5,40,200
2576,-1290010484,"B_RUSH",25,100,150,15,33,150
2584,-1289983934,"B_RUSH",25,100,150,20,40,100
2592,-1289958181,"B_RUSH",25,100,150,25,40,200
7,-1298417610,"A_SPLIT",10,60,50,5,33,100
15,-1298407404,"A_SPLIT",10,60,50,10,33,200
23,-1298389414,"A_SPLIT",10,60,50,15,40,150
31,-1298371474,"A_SPLIT",10,60,50,25,33,100
39,-1298322006,"A_SPLIT",10,60,100,0,33,200
47,-1298275174,"A_SPLIT",10,60,100,5,40,150
55,-1298225670,"A_SPLIT",10,60,100,15,33,100
63,-1298200526,"A_SPLIT",10,60,100,20,33,200
71,-1298153407,"A_SPLIT",10,60,100,25,40,150
79,-1298106297,"A_SPLIT",10,60,150,5,33,100
87,-1298080713,"A_SPLIT",10,60,150,10,33,200
95,-1298051727,"A_SPLIT",10,60,150,15,40,150
103,-1298011306,"A_SPLIT",10,60,150,25,33,100
111,-1297984929,"A_SPLIT",10,80,50,0,33,200
119,-1297974850,"A_SPLIT",10,80,50,5,40,150
127,-1297956114,"A_SPLIT",10,80,50,15,33,100
135,-1297940600,"A_SPLIT",10,80,50,20,33,200
143,-1297930710,"A_SPLIT",10,80,50,25,40,150
151,-1297912593,"A_SPLIT",10,80,100,5,33,100
159,-1297894057,"A_SPLIT",10,80,100,10,33,200
167,-1297875935,"A_SPLIT",10,80,100,15,40,150
175,-1297857809,"A_SPLIT",10,80,100,25,33,100
183,-1297831844,"A_SPLIT",10,80,150,0,33,200
191,-1297805078,"A_SPLIT",10,80,150,5,40,150
199,-1297779532,"A_SPLIT",10,80,150,15,33,100
207,-1297754175,"A_SPLIT",10,80,150,20,33,200
215,-1297703886,"A_SPLIT",10,80,150,25,40,150
223,-1297678344,"A_SPLIT",10,100,50,5,33,100
231,-1297651600,"A_SPLIT",10,100,50,10,33,200
239,-1297633676,"A_SPLIT",10,100,50,15,40,150
247,-1297623807,"A_SPLIT",10,100,50,25,33,100
255,-1297585072,"A_SPLIT",10,100,100,0,33,200
263,-1297534708,"A_SPLIT",10,100,100,5,40,150
271,-1297516587,"A_SPLIT",10,100,100,15,33,100
279,-1297491647,"A_SPLIT",10,100,100,20,33,200
287,-1297465693,"A_SPLIT",10,100,100,25,40,150
295,-1297450600,"A_SPLIT",10,100,150,5,33,100
303,-1297400938,"A_SPLIT",10,100,150,10,33,200
311,-1297373980,"A_SPLIT",10,100,150,15,40,150
319,-1297348642,"A_SPLIT",10,100,150,25,33,100
327,-1297322484,"A_SPLIT",25,60,50,0,33,200
335,-1297312614,"A_SPLIT",25,60,50,5,40,150
343,-1297294304,"A_SPLIT",25,60,50,15,33,100
351,-1297276413,"A_SPLIT",25,60,50,20,33,200
359,-1297267153,"A_SPLIT",25,60,50,25,40,150
367,-1297249421,"A_SPLIT",25,60,100,5,33,100
375,-1297199880,"A_SPLIT",25,60,100,10,33,200
383,-1297180974,"A_SPLIT",25,60,100,15,40,150
391,-1297165475,"A_SPLIT",25,60,100,25,33,100
399,-1297132669,"A_SPLIT",25,60,150,0,33,200
407,-1297106718,"A_SPLIT",25,60,150,5,40,150
415,-1297081177,"A_SPLIT",25,60,150,15,33,100
423,-1297036627,"A_SPLIT",25,60,150,20,33,200
431,-1296989572,"A_SPLIT",25,60,150,25,40,150
439,-1296963816,"A_SPLIT",25,80,50,5,33,100
447,-1296954329,"A_SPLIT",25,80,50,10,33,200
455,-1296944446,"A_SPLIT",25,80,50,15,40,150
463,-1296926329,"A_SPLIT",25,80,50,25,33,100
471,-1296879361,"A_SPLIT",25,80,100,0,33,200
479,-1296832373,"A_SPLIT",25,80,100,5,40,150
487,-1296785301,"A_SPLIT",25,80,100,15,33,100
495,-1296763376,"A_SPLIT",25,80,100,20,33,200
503,-1296732626,"A_SPLIT",25,80,100,25,40,150
511,-1296682375,"A_SPLIT",25,80,150,5,33,100
519,-1296631695,"A_SPLIT",25,80,150,10,33,200
527,-1296605543,"A_SPLIT",25,80,150,15,40,150
535,-1296557982,"A_SPLIT",25,80,150,25,33,100
543,-1296533041,"A_SPLIT",25,100,50,0,33,200
551,-1296523175,"A_SPLIT",25,100,50,5,40,150
559,-1296504660,"A_SPLIT",25,100,50,15,33,100
567,-1296489564,"A_SPLIT",25,100,50,20,33,200
575,-1296479898,"A_SPLIT",25,100,50,25,40,150
583,-1296470031,"A_SPLIT",25,100,100,5,33,100
591,-1296441872,"A_SPLIT",25,100,100,10,33,200
599,-1296426372,"A_SPLIT",25,100,100,15,40,150
607,-1296392000,"A_SPLIT",25,100,100,25,33,100
615,-1296358633,"A_SPLIT",25,100,150,0,33,200
623,-1296335706,"A_SPLIT",25,100,150,5,40,150
631,-1296309966,"A_SPLIT",25,100,150,15,33,100
639,-1296257886,"A_SPLIT",25,100,150,20,33,200
647,-1296210254,"A_SPLIT",25,100,150,25,40,150
655,-1296184706,"A_RUSH",10,60,50,5,33,100
663,-1296159973,"A_RUSH",10,60,50,10,33,200
671,-1296146078,"A_RUSH",10,60,50,15,40,150
679,-1296115932,"A_RUSH",10,60,50,25,33,100
687,-1296090600,"A_RUSH",10,60,100,0,33,200
695,-1296065231,"A_RUSH",10,60,100,5,40,150
703,-1296040060,"A_RUSH",10,60,100,15,33,100
711,-1296014315,"A_RUSH",10,60,100,20,33,200
719,-1295988772,"A_RUSH",10,60,100,25,40,150
727,-1295963609,"A_RUSH",10,60,150,5,33,100
735,-1295939304,"A_RUSH",10,60,150,10,33,200
743,-1295914024,"A_RUSH",10,60,150,15,40,150
751,-1295889271,"A_RUSH",10,60,150,25,33,100
759,-1295864329,"A_RUSH",10,80,50,0,33,200
767,-1295838571,"A_RUSH",10,80,50,5,40,150
775,-1295811032,"A_RUSH",10,80,50,15,33,100
783,-1295783293,"A_RUSH",10,80,50,20,33,200
791,-1295769594,"A_RUSH",10,80,50,25,40,150
799,-1295743832,"A_RUSH",10,80,100,5,33,100
807,-1295719296,"A_RUSH",10,80,100,10,33,200
815,-1295694148,"A_RUSH",10,80,100,15,40,150
823,-1295669607,"A_RUSH",10,80,100,25,33,100
831,-1295644858,"A_RUSH",10,80,150,0,33,200
839,-1295619313,"A_RUSH",10,80,150,5,40,150
847,-1295594167,"A_RUSH",10,80,150,15,33,100
855,-1295569239,"A_RUSH",10,80,150,20,33,200
863,-1295544089,"A_RUSH",10,80,150,25,40,150
871,-1295518744,"A_RUSH",10,100,50,5,33,100
879,-1295493599,"A_RUSH",10,100,50,10,33,200
887,-1295444131,"A_RUSH",10,100,50,15,40,150
895,-1295419380,"A_RUSH",10,100,50,25,33,100
903,-1295366946,"A_RUSH",10,100,100,0,33,200
911,-1295340988,"A_RUSH",10,100,100,5,40,150
919,-1295315243,"A_RUSH",10,100,100,15,33,100
927,-1295290101,"A_RUSH",10,100,100,20,33,200
935,-1295265144,"A_RUSH",10,100,100,25,40,150
943,-1295212591,"A_RUSH",10,100,150,5,33,100
951,-1295187645,"A_RUSH",10,100,150,10,33,200
959,-1295162087,"A_RUSH",10,100,150,15,40,150
967,-1295137354,"A_RUSH",10,100,150,25,33,100
975,-1295113018,"A_RUSH",25,60,50,0,33,200
983,-1295098920,"A_RUSH",25,60,50,5,40,150
991,-1295071983,"A_RUSH",25,60,50,15,33,100
999,-1295047044,"A_RUSH",25,60,50,20,33,200
1007,-1295020922,"A_RUSH",25,60,50,25,40,150
1015,-1294995967,"A_RUSH",25,60,100,5,33,100
1023,-1294971238,"A_RUSH",25,60,100,10,33,200
1031,-1294945894,"A_RUSH",25,60,100,15,40,150
1039,-1294920745,"A_RUSH",25,60,100,25,33,100
1047,-1294895602,"A_RUSH",25,60,150,0,33,200
1055,-1294870244,"A_RUSH",25,60,150,5,40,150
1063,-1294845501,"A_RUSH",25,60,150,15,33,100
1071,-1294820757,"A_RUSH",25,60,150,20,33,200
1079,-1294795215,"A_RUSH",25,60,150,25,40,150
1087,-1294770262,"A_RUSH",25,80,50,5,33,100
1095,-1294745114,"A_RUSH",25,80,50,10,33,200
1103,-1294693151,"A_RUSH",25,80,50,15,40,150
1111,-1294666213,"A_RUSH",25,80,50,25,33,100
1119,-1294640692,"A_RUSH",25,80,100,0,33,200
1127,-1294615324,"A_RUSH",25,80,100,5,40,150
1135,-1294590377,"A_RUSH",25,80,100,15,33,100
1143,-1294565833,"A_RUSH",25,80,100,20,33,200
1151,-1294540286,"A_RUSH",25,80,100,25,40,150
1159,-1294515344,"A_RUSH",25,80,150,5,33,100
1167,-1294490606,"A_RUSH",25,80,150,10,33,200
1175,-1294465463,"A_RUSH",25,80,150,15,40,150
1183,-1294440516,"A_RUSH",25,80,150,25,33,100
1191,-1294415585,"A_RUSH",25,100,50,0,33,200
1199,-1294388839,"A_RUSH",25,100,50,5,40,150
1207,-1294370919,"A_RUSH",25,100,50,15,33,100
1215,-1294345758,"A_RUSH",25,100,50,20,33,200
1223,-1294332460,"A_RUSH",25,100,50,25,40,150
1231,-1294307513,"A_RUSH",25,100,100,5,33,100
