"run","Winner"
2,"DRAW"
4,"T"
6,"DRAW"
8,"DRAW"
10,"T"
12,"DRAW"
14,"DRAW"
16,"T"
18,"T"
20,"T"
22,"T"
24,"T"
26,"T"
28,"T"
30,"T"
32,"DRAW"
34,"T"
36,"T"
38,"T"
40,"T"
42,"DRAW"
44,"T"
46,"T"
48,"CT"
50,"T"
52,"T"
54,"T"
56,"T"
58,"T"
60,"T"
1,"DRAW"
3,"CT"
5,"CT"
7,"T"
9,"CT"
11,"DRAW"
13,"T"
15,"DRAW"
17,"T"
19,"T"
21,"T"
23,"T"
25,"T"
27,"T"
29,"T"
31,"T"
33,"CT"
35,"T"
37,"T"
39,"T"
41,"T"
43,"T"
45,"CT"
47,"T"
49,"T"
51,"T"
53,"T"
55,"T"
57,"T"
59,"T"
