"run","Winner"
3160,"T"
3168,"DRAW"
3176,"T"
3184,"DRAW"
3192,"CT"
3200,"T"
3208,"T"
3216,"T"
3224,"T"
3232,"T"
3240,"CT"
3248,"T"
3256,"T"
3264,"T"
3272,"T"
3280,"T"
3288,"T"
3296,"T"
3304,"T"
3312,"T"
3320,"T"
3328,"T"
3336,"T"
3344,"T"
3352,"T"
3360,"CT"
3368,"CT"
3376,"T"
3384,"CT"
3392,"T"
3400,"T"
3408,"T"
3416,"T"
3424,"T"
3432,"T"
3440,"T"
3448,"T"
3456,"T"
3464,"T"
3472,"T"
3480,"DRAW"
3488,"T"
3496,"T"
3504,"T"
3512,"T"
3520,"T"
3528,"CT"
3536,"T"
3544,"T"
3552,"T"
3560,"T"
3568,"T"
3576,"DRAW"
3584,"T"
3592,"T"
3600,"T"
3608,"T"
3616,"T"
3624,"CT"
3632,"T"
3640,"T"
3648,"T"
3656,"T"
3664,"T"
3672,"T"
3680,"CT"
3688,"T"
3696,"CT"
3704,"T"
3712,"T"
3720,"T"
3728,"T"
3736,"T"
3744,"T"
3752,"T"
3760,"T"
3768,"T"
3776,"T"
3784,"T"
3792,"CT"
3800,"DRAW"
3808,"T"
3816,"CT"
3824,"T"
3832,"T"
3840,"T"
3848,"T"
3856,"T"
3864,"T"
3872,"T"
3880,"T"
3888,"T"
3896,"CT"
3904,"DRAW"
3912,"CT"
3920,"CT"
3928,"T"
3936,"T"
3944,"DRAW"
3952,"T"
3960,"CT"
3968,"T"
3976,"T"
3984,"T"
3992,"T"
4000,"T"
4008,"T"
4016,"CT"
4024,"T"
4032,"DRAW"
4040,"T"
4048,"T"
4056,"T"
4064,"T"
4072,"T"
4080,"T"
4088,"T"
4096,"T"
4104,"DRAW"
4112,"T"
4120,"T"
4128,"T"
4136,"T"
4144,"T"
4152,"DRAW"
4160,"T"
4168,"T"
4176,"T"
4184,"T"
4192,"DRAW"
4200,"CT"
4208,"CT"
4216,"T"
4224,"CT"
4232,"T"
4240,"T"
4248,"DRAW"
4256,"T"
4264,"T"
4272,"T"
4280,"T"
4288,"T"
4296,"T"
4304,"T"
4312,"T"
4320,"T"
4328,"CT"
4336,"T"
4344,"CT"
4352,"T"
4360,"T"
4368,"T"
4376,"T"
4384,"T"
4392,"CT"
4400,"T"
4408,"T"
4416,"DRAW"
4424,"T"
4432,"T"
4440,"DRAW"
4448,"T"
4456,"CT"
4464,"T"
4472,"T"
4480,"T"
4488,"CT"
4496,"T"
4504,"T"
4512,"T"
4520,"CT"
4528,"T"
4536,"CT"
4544,"T"
4552,"DRAW"
4560,"CT"
4568,"T"
4576,"T"
4584,"T"
4592,"T"
4600,"T"
4608,"T"
4616,"T"
4624,"T"
4632,"T"
4640,"T"
4648,"T"
4656,"CT"
4664,"T"
4672,"T"
4680,"T"
4688,"T"
4696,"T"
4704,"T"
4712,"DRAW"
4720,"T"
4728,"T"
4736,"T"
4744,"T"
4752,"T"
4760,"T"
4768,"T"
4776,"CT"
4784,"T"
4792,"T"
4800,"T"
4808,"T"
4816,"T"
4824,"T"
4832,"DRAW"
4840,"T"
4848,"DRAW"
4856,"T"
4864,"T"
4872,"T"
4880,"T"
4888,"T"
4896,"CT"
4904,"T"
4912,"T"
4920,"T"
4928,"T"
4936,"T"
4944,"T"
4952,"T"
4960,"T"
4968,"T"
4976,"CT"
4984,"T"
4992,"CT"
5000,"DRAW"
5008,"T"
5016,"T"
5024,"T"
5032,"T"
5040,"T"
5048,"T"
5056,"T"
5064,"T"
5072,"T"
5080,"T"
5088,"CT"
5096,"T"
5104,"CT"
5112,"CT"
5120,"T"
5128,"CT"
5136,"T"
5144,"T"
5152,"T"
5160,"T"
5168,"T"
5176,"T"
5184,"T"
7,"CT"
15,"CT"
23,"CT"
31,"DRAW"
39,"DRAW"
47,"DRAW"
55,"DRAW"
63,"DRAW"
71,"CT"
79,"T"
87,"T"
95,"DRAW"
103,"T"
111,"CT"
119,"CT"
127,"T"
135,"DRAW"
143,"CT"
151,"T"
159,"CT"
167,"CT"
175,"T"
183,"CT"
191,"T"
199,"DRAW"
207,"CT"
215,"T"
223,"DRAW"
231,"CT"
239,"CT"
247,"DRAW"
255,"CT"
263,"CT"
271,"T"
279,"CT"
287,"CT"
295,"DRAW"
303,"CT"
311,"CT"
319,"T"
327,"CT"
335,"CT"
343,"T"
351,"CT"
359,"CT"
367,"T"
375,"CT"
383,"CT"
391,"T"
399,"DRAW"
407,"CT"
415,"T"
423,"DRAW"
431,"CT"
439,"CT"
447,"CT"
455,"CT"
463,"CT"
471,"CT"
479,"DRAW"
487,"DRAW"
495,"T"
503,"T"
511,"T"
519,"T"
527,"DRAW"
535,"T"
543,"CT"
551,"CT"
559,"CT"
567,"CT"
575,"CT"
583,"T"
591,"DRAW"
599,"T"
607,"T"
615,"CT"
623,"CT"
631,"T"
639,"DRAW"
647,"DRAW"
655,"T"
663,"CT"
671,"T"
679,"T"
687,"T"
695,"T"
703,"T"
711,"T"
719,"T"
727,"T"
735,"T"
743,"T"
751,"T"
759,"DRAW"
767,"T"
775,"T"
783,"T"
791,"CT"
799,"T"
807,"T"
815,"T"
823,"T"
831,"T"
839,"T"
847,"T"
855,"T"
863,"T"
871,"T"
879,"CT"
887,"CT"
895,"T"
903,"T"
911,"T"
919,"T"
927,"T"
935,"T"
943,"T"
951,"T"
959,"T"
967,"T"
975,"T"
983,"T"
991,"DRAW"
999,"T"
1007,"CT"
1015,"T"
1023,"DRAW"
1031,"T"
1039,"T"
1047,"T"
1055,"T"
1063,"T"
1071,"CT"
1079,"T"
1087,"T"
1095,"DRAW"
1103,"CT"
1111,"T"
1119,"T"
1127,"T"
1135,"T"
1143,"T"
1151,"DRAW"
1159,"T"
1167,"T"
1175,"T"
1183,"T"
1191,"T"
1199,"T"
1207,"T"
1215,"T"
1223,"T"
1231,"T"
1239,"T"
1247,"T"
1255,"T"
1263,"T"
1271,"T"
1279,"T"
1287,"T"
1295,"T"
1303,"T"
1311,"T"
1319,"T"
1327,"CT"
1335,"T"
1343,"T"
1351,"T"
1359,"CT"
1367,"T"
1375,"T"
1383,"T"
1391,"T"
1399,"T"
1407,"DRAW"
1415,"DRAW"
1423,"DRAW"
1431,"T"
1439,"CT"
1447,"T"
1455,"DRAW"
1463,"CT"
1471,"T"
1479,"T"
1487,"T"
1495,"T"
1503,"T"
1511,"T"
1519,"T"
1527,"T"
1535,"T"
1543,"T"
1551,"T"
1559,"T"
1567,"DRAW"
1575,"CT"
1583,"T"
1591,"T"
1599,"T"
1607,"T"
1615,"DRAW"
1623,"CT"
1631,"DRAW"
1639,"T"
1647,"CT"
1655,"CT"
1663,"T"
1671,"T"
1679,"T"
1687,"T"
1695,"T"
1703,"T"
1711,"T"
1719,"CT"
1727,"T"
1735,"T"
1743,"CT"
1751,"DRAW"
1759,"T"
1767,"T"
1775,"CT"
1783,"DRAW"
1791,"CT"
1799,"T"
1807,"T"
1815,"DRAW"
1823,"T"
1831,"DRAW"
1839,"CT"
1847,"T"
1855,"T"
1863,"DRAW"
1871,"T"
1879,"T"
1887,"CT"
1895,"T"
1903,"T"
1911,"T"
1919,"T"
1927,"T"
1935,"DRAW"
1943,"CT"
1951,"T"
1959,"CT"
1967,"T"
1975,"T"
1983,"T"
1991,"T"
1999,"T"
2007,"T"
2015,"T"
2023,"T"
2031,"T"
2039,"T"
2047,"T"
2055,"DRAW"
2063,"T"
2071,"T"
2079,"CT"
2087,"T"
2095,"T"
2103,"T"
2111,"T"
2119,"DRAW"
2127,"T"
2135,"T"
2143,"T"
2151,"T"
2159,"T"
2167,"T"
2175,"T"
2183,"T"
2191,"T"
2199,"T"
2207,"T"
2215,"T"
2223,"CT"
2231,"T"
2239,"T"
2247,"T"
2255,"T"
2263,"T"
2271,"T"
2279,"T"
2287,"DRAW"
2295,"CT"
2303,"T"
2311,"T"
2319,"CT"
2327,"T"
2335,"T"
2343,"T"
2351,"T"
2359,"T"
2367,"T"
2375,"T"
2383,"T"
2391,"CT"
2399,"T"
2407,"T"
2415,"T"
2423,"T"
2431,"T"
2439,"T"
2447,"T"
2455,"T"
2463,"CT"
2471,"T"
2479,"T"
2487,"DRAW"
2495,"T"
2503,"T"
2511,"T"
2519,"DRAW"
2527,"T"
2535,"T"
2543,"T"
2551,"T"
2559,"T"
2567,"T"
2575,"T"
2583,"T"
2591,"T"
2599,"T"
2607,"DRAW"
2615,"CT"
2623,"CT"
2631,"DRAW"
2639,"DRAW"
2647,"T"
2655,"T"
2663,"CT"
2671,"T"
2679,"T"
2687,"DRAW"
2695,"T"
2703,"CT"
2711,"CT"
2719,"CT"
2727,"CT"
2735,"CT"
2743,"T"
2751,"CT"
2759,"T"
2767,"DRAW"
2775,"T"
2783,"T"
2791,"T"
2799,"CT"
2807,"CT"
2815,"CT"
2823,"CT"
2831,"CT"
2839,"DRAW"
2847,"CT"
2855,"CT"
2863,"T"
2871,"CT"
2879,"DRAW"
2887,"T"
2895,"CT"
2903,"T"
2911,"T"
2919,"CT"
2927,"DRAW"
2935,"CT"
2943,"CT"
2951,"CT"
2959,"T"
2967,"CT"
2975,"CT"
2983,"T"
2991,"DRAW"
2999,"T"
3007,"T"
3015,"DRAW"
3023,"CT"
3031,"DRAW"
3039,"CT"
3047,"CT"
3055,"T"
3063,"CT"
3071,"CT"
3079,"DRAW"
3087,"CT"
3095,"CT"
3103,"T"
3111,"DRAW"
3119,"DRAW"
3127,"T"
3135,"CT"
3143,"CT"
3151,"DRAW"
3159,"CT"
3167,"CT"
3175,"T"
3183,"CT"
3191,"T"
3199,"T"
3207,"CT"
3215,"T"
3223,"T"
3231,"DRAW"
3239,"DRAW"
3247,"T"
3255,"T"
3263,"T"
3271,"T"
3279,"T"
3287,"T"
3295,"T"
3303,"T"
3311,"T"
3319,"T"
3327,"T"
3335,"T"
3343,"T"
3351,"CT"
3359,"DRAW"
3367,"CT"
3375,"T"
3383,"T"
3391,"T"
3399,"T"
3407,"T"
3415,"T"
3423,"T"
3431,"T"
3439,"T"
3447,"T"
3455,"T"
3463,"T"
3471,"CT"
3479,"DRAW"
3487,"T"
3495,"T"
3503,"DRAW"
3511,"T"
3519,"DRAW"
3527,"T"
3535,"T"
3543,"DRAW"
3551,"T"
3559,"T"
3567,"T"
3575,"T"
3583,"T"
3591,"CT"
3599,"T"
3607,"T"
3615,"T"
3623,"T"
3631,"CT"
3639,"T"
3647,"T"
3655,"T"
3663,"T"
3671,"T"
3679,"T"
3687,"CT"
3695,"T"
3703,"T"
3711,"T"
3719,"T"
3727,"T"
3735,"T"
3743,"T"
3751,"T"
3759,"T"
3767,"T"
3775,"T"
3783,"CT"
3791,"T"
3799,"T"
3807,"T"
3815,"T"
3823,"T"
3831,"T"
3839,"DRAW"
3847,"T"
3855,"T"
3863,"T"
3871,"T"
3879,"T"
3887,"T"
3895,"T"
3903,"CT"
3911,"CT"
3919,"T"
3927,"CT"
3935,"T"
3943,"T"
3951,"T"
3959,"T"
3967,"T"
3975,"T"
3983,"T"
3991,"T"
3999,"CT"
4007,"T"
4015,"T"
4023,"CT"
4031,"CT"
4039,"T"
4047,"T"
4055,"T"
4063,"T"
4071,"T"
4079,"T"
4087,"T"
4095,"T"
4103,"T"
4111,"T"
4119,"T"
4127,"DRAW"
4135,"T"
4143,"CT"
4151,"DRAW"
4159,"T"
4167,"CT"
4175,"T"
4183,"T"
4191,"T"
4199,"T"
4207,"DRAW"
4215,"CT"
4223,"CT"
4231,"T"
4239,"DRAW"
4247,"CT"
4255,"T"
4263,"T"
4271,"T"
4279,"T"
4287,"T"
4295,"T"
4303,"T"
4311,"T"
4319,"DRAW"
4327,"T"
4335,"CT"
4343,"CT"
4351,"T"
4359,"CT"
4367,"DRAW"
4375,"T"
4383,"CT"
4391,"DRAW"
4399,"T"
4407,"T"
4415,"T"
4423,"T"
4431,"CT"
4439,"T"
4447,"T"
4455,"DRAW"
4463,"T"
4471,"T"
4479,"CT"
4487,"CT"
4495,"T"
4503,"T"
4511,"T"
4519,"T"
4527,"T"
4535,"CT"
4543,"T"
4551,"CT"
4559,"T"
4567,"T"
4575,"T"
4583,"T"
4591,"T"
4599,"T"
4607,"T"
4615,"T"
4623,"T"
4631,"T"
4639,"T"
4647,"CT"
4655,"T"
4663,"T"
4671,"DRAW"
4679,"CT"
4687,"T"
4695,"T"
4703,"T"
4711,"T"
4719,"T"
4727,"T"
4735,"T"
4743,"T"
4751,"T"
4759,"T"
4767,"T"
4775,"T"
4783,"T"
4791,"T"
4799,"T"
4807,"T"
4815,"CT"
4823,"T"
4831,"T"
4839,"CT"
4847,"T"
4855,"T"
4863,"CT"
4871,"T"
4879,"T"
4887,"T"
4895,"CT"
4903,"T"
4911,"T"
4919,"T"
4927,"T"
4935,"T"
4943,"T"
4951,"T"
4959,"T"
4967,"T"
4975,"T"
4983,"T"
4991,"T"
4999,"T"
5007,"T"
5015,"T"
5023,"T"
5031,"CT"
5039,"T"
5047,"T"
5055,"T"
5063,"T"
5071,"T"
5079,"CT"
5087,"T"
5095,"T"
5103,"T"
5111,"T"
5119,"T"
5127,"T"
5135,"T"
5143,"T"
5151,"T"
5159,"T"
5167,"T"
5175,"T"
5183,"T"
6,"CT"
14,"CT"
22,"T"
30,"CT"
38,"T"
46,"DRAW"
54,"CT"
62,"DRAW"
70,"T"
78,"T"
86,"CT"
94,"T"
102,"DRAW"
110,"CT"
118,"T"
126,"CT"
134,"CT"
142,"T"
150,"CT"
158,"CT"
166,"T"
174,"CT"
182,"T"
190,"T"
198,"CT"
206,"CT"
214,"DRAW"
222,"CT"
230,"CT"
238,"CT"
246,"CT"
254,"DRAW"
262,"T"
270,"CT"
278,"CT"
286,"T"
294,"CT"
302,"DRAW"
310,"T"
318,"CT"
326,"CT"
334,"CT"
342,"DRAW"
350,"CT"
358,"CT"
366,"CT"
374,"T"
382,"T"
390,"CT"
398,"DRAW"
406,"T"
414,"CT"
422,"T"
430,"T"
438,"CT"
446,"CT"
454,"CT"
462,"CT"
470,"DRAW"
478,"T"
486,"CT"
494,"DRAW"
502,"DRAW"
510,"DRAW"
518,"CT"
526,"T"
534,"DRAW"
542,"CT"
550,"T"
558,"DRAW"
566,"CT"
574,"T"
582,"CT"
590,"DRAW"
598,"T"
606,"CT"
614,"T"
622,"DRAW"
630,"T"
638,"CT"
646,"CT"
654,"CT"
662,"CT"
670,"T"
678,"T"
686,"T"
694,"T"
702,"T"
710,"T"
718,"T"
726,"T"
734,"T"
742,"T"
750,"T"
758,"DRAW"
766,"T"
774,"T"
782,"CT"
790,"T"
798,"T"
806,"T"
814,"T"
822,"CT"
830,"T"
838,"T"
846,"T"
854,"T"
862,"T"
870,"CT"
878,"T"
886,"DRAW"
894,"T"
902,"T"
910,"T"
918,"CT"
926,"T"
934,"T"
942,"T"
950,"T"
958,"T"
966,"T"
974,"T"
982,"T"
990,"CT"
998,"T"
1006,"T"
1014,"T"
1022,"T"
1030,"T"
1038,"T"
1046,"T"
1054,"DRAW"
1062,"T"
1070,"T"
1078,"T"
1086,"DRAW"
1094,"T"
1102,"T"
1110,"CT"
1118,"T"
1126,"T"
1134,"CT"
1142,"CT"
1150,"T"
1158,"T"
1166,"T"
1174,"T"
1182,"T"
1190,"T"
1198,"T"
1206,"DRAW"
1214,"T"
1222,"CT"
1230,"T"
1238,"T"
1246,"T"
1254,"T"
1262,"T"
1270,"T"
1278,"T"
1286,"T"
1294,"T"
1302,"DRAW"
1310,"T"
1318,"T"
1326,"CT"
1334,"T"
1342,"T"
1350,"DRAW"
1358,"T"
1366,"T"
1374,"T"
1382,"T"
1390,"T"
1398,"T"
1406,"T"
1414,"DRAW"
1422,"DRAW"
1430,"CT"
1438,"T"
1446,"T"
1454,"T"
1462,"T"
1470,"DRAW"
1478,"T"
1486,"T"
1494,"T"
1502,"DRAW"
1510,"T"
1518,"CT"
1526,"CT"
1534,"DRAW"
1542,"CT"
1550,"T"
1558,"T"
1566,"CT"
1574,"T"
1582,"T"
1590,"T"
1598,"T"
1606,"T"
1614,"T"
1622,"DRAW"
1630,"T"
1638,"CT"
1646,"CT"
1654,"T"
1662,"CT"
1670,"T"
1678,"T"
1686,"DRAW"
1694,"T"
1702,"T"
1710,"T"
1718,"T"
1726,"T"
1734,"CT"
1742,"T"
1750,"T"
1758,"T"
1766,"T"
1774,"CT"
1782,"CT"
1790,"T"
1798,"T"
1806,"T"
1814,"T"
1822,"T"
1830,"DRAW"
1838,"DRAW"
1846,"DRAW"
1854,"T"
1862,"T"
1870,"T"
1878,"T"
1886,"T"
1894,"CT"
1902,"CT"
1910,"T"
1918,"T"
1926,"T"
1934,"T"
1942,"T"
1950,"CT"
1958,"T"
1966,"T"
1974,"CT"
1982,"T"
1990,"T"
1998,"T"
2006,"T"
2014,"T"
2022,"T"
2030,"T"
2038,"T"
2046,"T"
2054,"T"
2062,"T"
2070,"CT"
2078,"CT"
2086,"T"
2094,"CT"
2102,"T"
2110,"T"
2118,"T"
2126,"T"
2134,"T"
2142,"T"
2150,"T"
2158,"T"
2166,"CT"
2174,"T"
2182,"T"
2190,"CT"
2198,"T"
2206,"T"
2214,"T"
2222,"T"
2230,"T"
2238,"T"
2246,"T"
2254,"T"
2262,"T"
2270,"DRAW"
2278,"T"
2286,"DRAW"
2294,"CT"
2302,"T"
2310,"T"
2318,"T"
2326,"T"
2334,"T"
2342,"T"
2350,"T"
2358,"T"
2366,"T"
2374,"T"
2382,"T"
2390,"CT"
2398,"T"
2406,"T"
2414,"T"
2422,"T"
2430,"DRAW"
2438,"CT"
2446,"T"
2454,"T"
2462,"T"
2470,"T"
2478,"T"
2486,"T"
2494,"T"
2502,"T"
2510,"CT"
2518,"T"
2526,"DRAW"
2534,"T"
2542,"T"
2550,"T"
2558,"T"
2566,"T"
2574,"T"
2582,"T"
2590,"T"
2598,"DRAW"
2606,"CT"
2614,"DRAW"
2622,"CT"
2630,"DRAW"
2638,"T"
2646,"CT"
2654,"CT"
2662,"T"
2670,"T"
2678,"T"
2686,"DRAW"
2694,"DRAW"
2702,"CT"
2710,"CT"
2718,"CT"
2726,"CT"
2734,"CT"
2742,"DRAW"
2750,"CT"
2758,"DRAW"
2766,"CT"
2774,"T"
2782,"T"
2790,"DRAW"
2798,"CT"
2806,"T"
2814,"CT"
2822,"CT"
2830,"DRAW"
2838,"CT"
2846,"CT"
2854,"T"
2862,"CT"
2870,"CT"
2878,"CT"
2886,"DRAW"
2894,"T"
2902,"T"
2910,"T"
2918,"CT"
2926,"DRAW"
2934,"CT"
2942,"DRAW"
2950,"T"
2958,"DRAW"
2966,"CT"
2974,"T"
2982,"CT"
2990,"DRAW"
2998,"T"
3006,"DRAW"
3014,"T"
3022,"T"
3030,"CT"
3038,"DRAW"
3046,"DRAW"
3054,"CT"
3062,"CT"
3070,"DRAW"
3078,"CT"
3086,"DRAW"
3094,"DRAW"
3102,"DRAW"
3110,"DRAW"
3118,"T"
3126,"CT"
3134,"CT"
3142,"T"
3150,"CT"
3158,"T"
3166,"T"
3174,"CT"
3182,"T"
3190,"CT"
3198,"CT"
3206,"T"
3214,"T"
3222,"DRAW"
3230,"DRAW"
3238,"T"
3246,"T"
3254,"T"
3262,"T"
3270,"CT"
3278,"T"
3286,"T"
3294,"T"
3302,"T"
3310,"T"
3318,"T"
3326,"T"
3334,"T"
3342,"T"
3350,"T"
3358,"T"
3366,"T"
3374,"T"
3382,"DRAW"
3390,"T"
3398,"T"
3406,"T"
3414,"T"
3422,"T"
3430,"T"
3438,"T"
3446,"T"
3454,"T"
3462,"T"
3470,"T"
3478,"T"
3486,"T"
3494,"T"
3502,"T"
3510,"CT"
3518,"T"
3526,"T"
3534,"T"
3542,"T"
3550,"T"
3558,"T"
3566,"T"
3574,"T"
3582,"CT"
3590,"T"
3598,"T"
3606,"T"
3614,"T"
3622,"T"
3630,"T"
3638,"T"
3646,"T"
3654,"T"
3662,"T"
3670,"T"
3678,"T"
3686,"T"
3694,"T"
3702,"CT"
3710,"T"
3718,"T"
3726,"T"
3734,"T"
3742,"T"
3750,"T"
3758,"T"
3766,"T"
3774,"T"
3782,"T"
3790,"T"
3798,"T"
3806,"T"
3814,"T"
3822,"CT"
3830,"T"
3838,"DRAW"
3846,"T"
3854,"T"
3862,"T"
3870,"T"
3878,"T"
3886,"T"
3894,"CT"
3902,"T"
3910,"T"
3918,"CT"
3926,"T"
3934,"T"
3942,"CT"
3950,"T"
3958,"T"
3966,"T"
3974,"T"
3982,"T"
3990,"CT"
3998,"T"
4006,"T"
4014,"CT"
4022,"CT"
4030,"CT"
4038,"T"
4046,"T"
4054,"T"
4062,"T"
4070,"T"
4078,"T"
4086,"T"
4094,"T"
4102,"T"
4110,"CT"
4118,"T"
4126,"CT"
4134,"DRAW"
4142,"T"
4150,"T"
4158,"CT"
4166,"CT"
4174,"T"
4182,"T"
4190,"T"
4198,"T"
4206,"CT"
4214,"CT"
4222,"T"
4230,"CT"
4238,"CT"
4246,"T"
4254,"T"
4262,"T"
4270,"T"
4278,"CT"
4286,"T"
4294,"T"
4302,"CT"
4310,"T"
4318,"T"
4326,"DRAW"
4334,"CT"
4342,"T"
4350,"T"
4358,"CT"
4366,"T"
4374,"T"
4382,"T"
4390,"T"
4398,"T"
4406,"T"
4414,"DRAW"
4422,"T"
4430,"T"
4438,"T"
4446,"CT"
4454,"CT"
4462,"T"
4470,"T"
4478,"DRAW"
4486,"T"
4494,"DRAW"
4502,"T"
4510,"T"
4518,"T"
4526,"T"
4534,"T"
4542,"CT"
4550,"T"
4558,"T"
4566,"DRAW"
4574,"T"
4582,"T"
4590,"T"
4598,"T"
4606,"T"
4614,"T"
4622,"T"
4630,"T"
4638,"T"
4646,"T"
4654,"CT"
4662,"DRAW"
4670,"T"
4678,"T"
4686,"T"
4694,"T"
4702,"T"
4710,"DRAW"
4718,"T"
4726,"T"
4734,"T"
4742,"T"
4750,"T"
4758,"CT"
4766,"T"
4774,"T"
4782,"CT"
4790,"T"
4798,"T"
4806,"T"
