"run","Winner"
34,"T"
42,"CT"
50,"T"
58,"T"
66,"DRAW"
74,"DRAW"
82,"T"
90,"DRAW"
98,"T"
106,"T"
114,"CT"
122,"CT"
130,"DRAW"
138,"CT"
146,"DRAW"
154,"T"
162,"CT"
170,"DRAW"
178,"T"
186,"T"
194,"T"
202,"CT"
210,"DRAW"
218,"CT"
226,"T"
234,"CT"
242,"CT"
250,"T"
258,"CT"
266,"DRAW"
274,"T"
282,"CT"
290,"DRAW"
298,"DRAW"
306,"DRAW"
314,"DRAW"
322,"T"
330,"CT"
338,"CT"
346,"CT"
354,"CT"
362,"CT"
370,"T"
378,"DRAW"
386,"DRAW"
394,"T"
402,"DRAW"
410,"T"
418,"CT"
426,"CT"
434,"CT"
442,"T"
450,"CT"
458,"DRAW"
466,"DRAW"
474,"DRAW"
482,"DRAW"
490,"CT"
498,"CT"
506,"T"
514,"T"
522,"CT"
530,"CT"
538,"T"
546,"CT"
554,"CT"
562,"CT"
570,"CT"
578,"DRAW"
586,"T"
594,"DRAW"
602,"T"
610,"T"
618,"T"
626,"CT"
634,"T"
642,"T"
650,"T"
658,"T"
666,"T"
674,"DRAW"
682,"T"
690,"DRAW"
698,"T"
706,"T"
714,"DRAW"
722,"T"
730,"T"
738,"T"
746,"T"
754,"T"
762,"CT"
770,"T"
778,"T"
786,"CT"
794,"T"
802,"T"
810,"T"
818,"CT"
826,"T"
834,"T"
842,"DRAW"
850,"T"
858,"DRAW"
866,"T"
874,"T"
882,"CT"
890,"CT"
898,"T"
906,"T"
914,"T"
922,"T"
930,"T"
938,"T"
946,"T"
954,"T"
962,"T"
970,"T"
978,"CT"
986,"T"
994,"T"
1002,"CT"
1010,"T"
1018,"T"
1026,"DRAW"
1034,"T"
1042,"T"
1050,"T"
1058,"T"
1066,"T"
1074,"T"
1082,"T"
1090,"DRAW"
1098,"CT"
1106,"T"
1114,"T"
1122,"T"
1130,"T"
1138,"T"
1146,"T"
1154,"T"
1162,"T"
1170,"T"
1178,"T"
1186,"T"
1194,"CT"
1202,"T"
1210,"T"
1218,"CT"
1226,"T"
1234,"DRAW"
1242,"DRAW"
1250,"T"
1258,"DRAW"
1266,"T"
1274,"T"
1282,"T"
1290,"T"
1298,"T"
1306,"DRAW"
1314,"CT"
1322,"CT"
1330,"DRAW"
1338,"DRAW"
1346,"DRAW"
1354,"T"
1362,"T"
1370,"T"
1378,"T"
1386,"T"
1394,"T"
1402,"T"
1410,"DRAW"
1418,"DRAW"
1426,"T"
1434,"CT"
1442,"DRAW"
1450,"T"
1458,"CT"
1466,"T"
1474,"T"
1482,"T"
1490,"T"
1498,"T"
1506,"CT"
1514,"T"
1522,"T"
1530,"CT"
1538,"DRAW"
1546,"T"
1554,"T"
1562,"T"
1570,"T"
1578,"CT"
1586,"T"
1594,"T"
1602,"T"
1610,"T"
1618,"DRAW"
1626,"CT"
1634,"T"
1642,"CT"
1650,"CT"
1658,"T"
1666,"T"
1674,"T"
1682,"T"
1690,"T"
1698,"T"
1706,"T"
1714,"T"
1722,"T"
1730,"CT"
1738,"T"
1746,"DRAW"
1754,"T"
1762,"T"
1770,"T"
1778,"T"
1786,"T"
1794,"T"
1802,"T"
1810,"T"
1818,"T"
1826,"T"
1834,"T"
1842,"CT"
1850,"T"
1858,"T"
1866,"T"
1874,"T"
1882,"DRAW"
1890,"DRAW"
1898,"T"
1906,"T"
1914,"DRAW"
1922,"T"
1930,"T"
1938,"DRAW"
1946,"T"
1954,"T"
1962,"T"
1970,"T"
1978,"T"
1986,"T"
1994,"T"
2002,"T"
2010,"T"
2018,"T"
2026,"T"
2034,"T"
2042,"T"
2050,"T"
2058,"T"
2066,"T"
2074,"T"
2082,"T"
2090,"T"
2098,"T"
2106,"T"
2114,"T"
2122,"T"
2130,"T"
2138,"T"
2146,"T"
2154,"T"
2162,"T"
2170,"DRAW"
2178,"CT"
2186,"DRAW"
2194,"T"
2202,"T"
2210,"CT"
2218,"T"
2226,"CT"
2234,"T"
2242,"T"
2250,"T"
2258,"T"
2266,"T"
2274,"T"
2282,"T"
2290,"T"
2298,"T"
2306,"T"
2314,"T"
2322,"T"
2330,"T"
2338,"T"
2346,"T"
2354,"T"
2362,"T"
2370,"DRAW"
2378,"T"
2386,"T"
2394,"T"
2402,"T"
2410,"T"
2418,"T"
2426,"T"
2434,"T"
2442,"DRAW"
2450,"T"
2458,"DRAW"
2466,"T"
2474,"T"
2482,"T"
2490,"DRAW"
2498,"T"
2506,"T"
2514,"CT"
2522,"T"
2530,"T"
2538,"T"
2546,"DRAW"
2554,"T"
2562,"T"
2570,"T"
2578,"T"
2586,"T"
1,"DRAW"
9,"CT"
17,"CT"
25,"DRAW"
33,"CT"
41,"DRAW"
49,"CT"
57,"DRAW"
65,"CT"
73,"T"
81,"T"
89,"T"
97,"T"
105,"T"
113,"CT"
121,"CT"
129,"CT"
137,"CT"
145,"T"
153,"CT"
161,"CT"
169,"CT"
177,"CT"
185,"T"
193,"DRAW"
201,"DRAW"
209,"T"
217,"CT"
225,"DRAW"
233,"DRAW"
241,"T"
249,"CT"
257,"CT"
265,"DRAW"
273,"CT"
281,"DRAW"
289,"T"
297,"DRAW"
305,"CT"
313,"DRAW"
321,"T"
329,"DRAW"
337,"DRAW"
345,"CT"
353,"DRAW"
361,"T"
369,"DRAW"
377,"DRAW"
385,"T"
393,"DRAW"
401,"DRAW"
409,"T"
417,"CT"
425,"CT"
433,"CT"
441,"CT"
449,"DRAW"
457,"CT"
465,"CT"
473,"T"
481,"T"
489,"CT"
497,"DRAW"
505,"T"
513,"T"
521,"DRAW"
529,"DRAW"
537,"T"
545,"CT"
553,"CT"
561,"CT"
569,"CT"
577,"DRAW"
585,"CT"
593,"CT"
601,"T"
609,"CT"
617,"T"
625,"T"
633,"CT"
641,"DRAW"
649,"T"
657,"T"
665,"T"
673,"DRAW"
681,"T"
689,"T"
697,"T"
705,"T"
713,"T"
721,"T"
729,"T"
737,"T"
745,"T"
753,"T"
761,"T"
769,"T"
777,"DRAW"
785,"T"
793,"T"
801,"T"
809,"T"
817,"T"
825,"T"
833,"T"
841,"T"
849,"T"
857,"T"
865,"T"
873,"CT"
881,"T"
889,"T"
897,"T"
905,"T"
913,"T"
921,"T"
929,"DRAW"
937,"T"
945,"T"
953,"T"
961,"T"
969,"T"
977,"T"
985,"T"
993,"CT"
1001,"T"
1009,"T"
1017,"T"
1025,"T"
1033,"T"
1041,"T"
1049,"T"
1057,"T"
1065,"T"
1073,"T"
1081,"T"
1089,"CT"
1097,"T"
1105,"T"
1113,"T"
1121,"T"
1129,"T"
1137,"T"
1145,"T"
1153,"T"
1161,"T"
1169,"T"
1177,"T"
1185,"T"
1193,"T"
1201,"T"
1209,"DRAW"
1217,"T"
1225,"T"
1233,"T"
1241,"T"
1249,"T"
1257,"T"
1265,"CT"
1273,"T"
1281,"T"
1289,"T"
1297,"DRAW"
1305,"T"
1313,"CT"
1321,"T"
1329,"CT"
1337,"T"
1345,"T"
1353,"CT"
1361,"T"
1369,"T"
1377,"T"
1385,"T"
1393,"T"
1401,"T"
1409,"T"
1417,"CT"
1425,"CT"
1433,"DRAW"
1441,"T"
1449,"CT"
1457,"T"
1465,"T"
1473,"CT"
1481,"T"
1489,"T"
1497,"T"
1505,"T"
1513,"T"
1521,"CT"
1529,"T"
1537,"T"
1545,"DRAW"
1553,"T"
1561,"T"
1569,"T"
1577,"DRAW"
1585,"T"
1593,"T"
1601,"T"
1609,"DRAW"
1617,"T"
1625,"CT"
1633,"T"
1641,"CT"
1649,"CT"
1657,"DRAW"
1665,"T"
1673,"T"
1681,"T"
1689,"T"
1697,"T"
1705,"T"
1713,"T"
1721,"T"
1729,"T"
1737,"CT"
1745,"T"
1753,"T"
1761,"CT"
1769,"T"
1777,"T"
1785,"DRAW"
1793,"DRAW"
1801,"T"
1809,"T"
1817,"T"
1825,"T"
1833,"T"
1841,"CT"
1849,"T"
1857,"CT"
1865,"DRAW"
1873,"T"
1881,"CT"
1889,"T"
1897,"T"
1905,"T"
1913,"T"
1921,"T"
1929,"T"
1937,"DRAW"
1945,"T"
1953,"T"
1961,"T"
1969,"T"
1977,"CT"
1985,"T"
1993,"T"
2001,"T"
2009,"T"
2017,"T"
2025,"T"
2033,"T"
2041,"T"
2049,"T"
2057,"T"
2065,"T"
2073,"DRAW"
2081,"DRAW"
2089,"T"
2097,"CT"
2105,"T"
2113,"T"
2121,"T"
2129,"T"
2137,"T"
2145,"T"
2153,"T"
2161,"T"
2169,"T"
2177,"CT"
2185,"T"
2193,"T"
2201,"T"
2209,"T"
2217,"T"
2225,"T"
2233,"T"
2241,"T"
2249,"T"
2257,"T"
2265,"T"
2273,"T"
2281,"T"
2289,"CT"
2297,"T"
2305,"T"
2313,"DRAW"
2321,"T"
2329,"T"
2337,"T"
2345,"T"
2353,"T"
2361,"T"
2369,"T"
2377,"T"
2385,"T"
2393,"CT"
2401,"T"
2409,"CT"
2417,"T"
2425,"T"
2433,"T"
2441,"T"
2449,"T"
2457,"T"
2465,"T"
2473,"T"
2481,"T"
2489,"T"
2497,"T"
2505,"DRAW"
2513,"T"
2521,"T"
2529,"T"
2537,"T"
2545,"T"
2553,"T"
2561,"T"
2569,"T"
2577,"T"
2585,"T"
